id,number,base_offset,top_level_id,top_offset,material
sw-7,,0,lv-4,0,"Concrete, Cast-in-Place gray"
sw-8,,0,lv-4,0,"Concrete, Cast-in-Place gray"
sw-9,,0,lv-4,0,"Concrete, Cast-in-Place gray"
sw-10,,0,lv-4,0,"Concrete, Cast-in-Place gray"
