id,number,base_offset,top_level_id,top_offset,material,shape,size_x,size_y
sc-46,,0,lv-16,0,Steel,,0.203,0.203
sc-47,,0,lv-16,0,Steel,,0.203,0.203
sc-48,,-0,lv-16,0,Steel,,0.203,0.203
sc-49,,0,lv-16,0,Steel,,0.203,0.203
sc-74,,13.868,lv-16,0,Steel,,0.203,0.203
