id,number,base_offset,top_level_id,top_offset,material
sw-5,,,lv-8,0,"Concrete, Cast-in-Place gray"
sw-6,,,lv-8,0,"Concrete, Cast-in-Place gray"
sw-7,,,lv-8,0,"Concrete, Cast-in-Place gray"
sw-8,,,lv-8,0,"Concrete, Cast-in-Place gray"
sw-20,,,lv-8,0,"Concrete, Cast-in-Place gray"
