id,number,base_offset,start_z,end_z,shape,size_x,size_y,system_type,start_node_id,end_node_id
pi-1023,,,-4.242,-4.242,,,,plumbing,,
pi-1024,,,-4.242,-4.242,,,,plumbing,,
pi-1025,,,-4.242,-4.242,,,,plumbing,,
pi-1026,,,-4.242,-4.242,,,,plumbing,,
pi-1027,,,-4.242,-4.242,,,,plumbing,,
pi-1028,,,-4.242,-4.242,,,,plumbing,,
pi-1032,,,10.754,12.533,,,,plumbing,,
pi-1033,,,12.548,12.548,,,,plumbing,,
pi-1034,,,12.548,12.548,,,,plumbing,,
pi-1035,,,17.234,17.234,,,,plumbing,,
pi-1036,,,17.234,17.234,,,,plumbing,,
pi-1037,,,17.22,14.346,,,,plumbing,,
pi-1038,,,6.218,9.092,,,,plumbing,,
pi-1039,,,9.106,9.106,,,,plumbing,,
pi-1040,,,9.106,9.106,,,,plumbing,,
pi-1041,,,2.921,2.921,,,,plumbing,,
pi-1042,,,2.921,2.921,,,,plumbing,,
pi-1043,,,2.921,2.921,,,,plumbing,,
pi-1044,,,2.921,2.921,,,,plumbing,,
pi-1045,,,2.921,2.921,,,,plumbing,,
pi-1046,,,2.921,2.921,,,,plumbing,,
pi-1048,,,5.156,5.156,,,,plumbing,,
pi-1050,,,6.198,6.198,,,,plumbing,,
pi-1051,,,10.262,10.262,,,,plumbing,,
pi-1052,,,6.198,6.198,,,,plumbing,,
pi-1053,,,6.198,6.198,,,,plumbing,,
pi-1054,,,6.198,6.198,,,,plumbing,,
pi-1055,,,6.198,6.198,,,,plumbing,,
pi-1056,,,6.183,5.551,,,,plumbing,,
pi-1057,,,5.537,5.537,,,,plumbing,,
pi-1058,,,5.551,6.133,,,,plumbing,,
pi-1059,,,6.147,6.147,,,,plumbing,,
pi-1060,,,6.151,6.193,,,,plumbing,,
pi-1061,,,6.198,6.198,,,,plumbing,,
pi-1062,,,0.457,0.457,,,,plumbing,,
pi-1063,,,0.457,0.457,,,,plumbing,,
pi-1064,,,0.457,0.457,,,,plumbing,,
pi-1065,,,0.457,0.457,,,,plumbing,,
pi-1066,,,0.471,1.053,,,,plumbing,,
pi-1067,,,1.067,1.067,,,,plumbing,,
pi-1068,,,-0.851,-0.851,,,,plumbing,,
pi-1069,,,-0.851,-0.851,,,,plumbing,,
pi-1070,,,-0.851,-0.851,,,,plumbing,,
pi-1071,,,-0.837,-0.154,,,,plumbing,,
pi-1072,,,-0.14,-0.14,,,,plumbing,,
pi-1073,,,-4.242,-4.242,,,,plumbing,,
pi-1074,,,-3.035,-1.9,,,,plumbing,,
pi-1075,,,-1.88,-1.88,,,,plumbing,,
pi-1076,,,-1.88,-1.88,,,,plumbing,,
pi-1077,,,-1.88,-1.88,,,,plumbing,,
pi-1078,,,-1.859,13.264,,,,plumbing,,
pi-1079,,,13.284,13.284,,,,plumbing,,
pi-1080,,,13.284,13.284,,,,plumbing,,
pi-1081,,,-3.035,-1.9,,,,plumbing,,
pi-1082,,,-1.88,-1.88,,,,plumbing,,
pi-1083,,,-1.88,-1.88,,,,plumbing,,
pi-1084,,,-1.88,-1.88,,,,plumbing,,
pi-1085,,,-1.859,9.2,,,,plumbing,,
pi-1086,,,9.22,9.22,,,,plumbing,,
pi-1087,,,9.22,9.22,,,,plumbing,,
pi-1088,,,-4.089,-4.089,,,,plumbing,,
pi-1089,,,-4.089,-4.089,,,,plumbing,,
pi-1090,,,-4.089,-4.089,,,,plumbing,,
pi-1091,,,-4.089,-4.089,,,,plumbing,,
pi-1092,,,-4.089,-4.089,,,,plumbing,,
pi-1093,,,-3.035,-1.9,,,,plumbing,,
pi-1094,,,-1.88,-1.88,,,,plumbing,,
pi-1095,,,-1.88,-1.88,,,,plumbing,,
pi-1096,,,-1.88,-1.88,,,,plumbing,,
pi-1097,,,-1.859,9.2,,,,plumbing,,
pi-1098,,,9.22,9.22,,,,plumbing,,
pi-1099,,,9.22,9.22,,,,plumbing,,
pi-1100,,,9.22,9.22,,,,plumbing,,
pi-1101,,,9.21,9.077,,,,plumbing,,
pi-1102,,,9.066,9.066,,,,plumbing,,
pi-1103,,,9.046,6.681,,,,plumbing,,
pi-1104,,,6.66,6.66,,,,plumbing,,
pi-1105,,,-3.035,-1.9,,,,plumbing,,
pi-1106,,,-1.88,-1.88,,,,plumbing,,
pi-1107,,,-1.88,-1.88,,,,plumbing,,
pi-1108,,,-1.88,-1.88,,,,plumbing,,
pi-1109,,,-1.859,9.2,,,,plumbing,,
pi-1110,,,9.22,9.22,,,,plumbing,,
pi-1111,,,9.22,9.22,,,,plumbing,,
pi-1112,,,-3.035,-1.9,,,,plumbing,,
pi-1113,,,-1.88,-1.88,,,,plumbing,,
pi-1114,,,-1.88,-1.88,,,,plumbing,,
pi-1115,,,-1.88,-1.88,,,,plumbing,,
pi-1116,,,-1.859,9.149,,,,plumbing,,
pi-1117,,,9.169,9.169,,,,plumbing,,
pi-1119,,,-3.035,-1.9,,,,plumbing,,
pi-1120,,,-1.88,-1.88,,,,plumbing,,
pi-1121,,,-1.88,-1.88,,,,plumbing,,
pi-1122,,,-1.88,-1.88,,,,plumbing,,
pi-1123,,,-1.859,9.085,,,,plumbing,,
pi-1124,,,9.106,9.106,,,,plumbing,,
pi-1125,,,9.106,9.106,,,,plumbing,,
pi-1126,,,9.106,9.106,,,,plumbing,,
pi-1127,,,-3.035,-1.9,,,,plumbing,,
pi-1128,,,-1.88,-1.88,,,,plumbing,,
pi-1129,,,-1.88,-1.88,,,,plumbing,,
pi-1130,,,-1.88,-1.88,,,,plumbing,,
pi-1131,,,-1.859,9.149,,,,plumbing,,
pi-1132,,,9.169,9.169,,,,plumbing,,
pi-1134,,,-3.035,-1.9,,,,plumbing,,
pi-1135,,,-1.88,-1.88,,,,plumbing,,
pi-1136,,,-1.88,-1.88,,,,plumbing,,
pi-1137,,,-1.88,-1.88,,,,plumbing,,
pi-1138,,,-1.859,9.452,,,,plumbing,,
pi-1139,,,9.473,9.473,,,,plumbing,,
pi-1140,,,9.473,9.473,,,,plumbing,,
pi-1141,,,9.473,9.473,,,,plumbing,,
pi-1142,,,9.452,6.662,,,,plumbing,,
pi-1143,,,6.641,6.641,,,,plumbing,,
pi-1144,,,-3.035,-1.9,,,,plumbing,,
pi-1145,,,-1.88,-1.88,,,,plumbing,,
pi-1146,,,-1.88,-1.88,,,,plumbing,,
pi-1147,,,-1.88,-1.88,,,,plumbing,,
pi-1148,,,-1.859,5.136,,,,plumbing,,
pi-1149,,,5.156,5.156,,,,plumbing,,
pi-1150,,,5.156,5.156,,,,plumbing,,
pi-1151,,,-3.035,-1.9,,,,plumbing,,
pi-1152,,,-1.88,-1.88,,,,plumbing,,
pi-1153,,,-1.88,-1.88,,,,plumbing,,
pi-1154,,,-1.88,-1.88,,,,plumbing,,
pi-1155,,,-1.859,5.136,,,,plumbing,,
pi-1156,,,5.156,5.156,,,,plumbing,,
pi-1157,,,5.156,5.156,,,,plumbing,,
pi-1158,,,-3.035,-1.9,,,,plumbing,,
pi-1159,,,-1.88,-1.88,,,,plumbing,,
pi-1160,,,-1.88,-1.88,,,,plumbing,,
pi-1161,,,-1.88,-1.88,,,,plumbing,,
pi-1162,,,-1.859,5.136,,,,plumbing,,
pi-1163,,,5.156,5.156,,,,plumbing,,
pi-1164,,,5.156,5.156,,,,plumbing,,
pi-1165,,,-3.035,-1.9,,,,plumbing,,
pi-1166,,,-1.88,-1.88,,,,plumbing,,
pi-1167,,,-1.88,-1.88,,,,plumbing,,
pi-1168,,,-1.88,-1.88,,,,plumbing,,
pi-1169,,,-1.859,5.136,,,,plumbing,,
pi-1170,,,5.156,5.156,,,,plumbing,,
pi-1171,,,5.156,5.156,,,,plumbing,,
pi-1173,,,-3.937,-3.937,,,,plumbing,,
pi-1174,,,-2.832,-1.951,,,,plumbing,,
pi-1175,,,-1.93,-1.93,,,,plumbing,,
pi-1176,,,-1.93,-1.93,,,,plumbing,,
pi-1177,,,-1.93,-1.93,,,,plumbing,,
pi-1178,,,-1.91,17.328,,,,plumbing,,
pi-1179,,,17.348,17.348,,,,plumbing,,
pi-1180,,,17.348,17.348,,,,plumbing,,
pi-1181,,,-3.646,-3.941,,,,plumbing,,
pi-1182,,,-3.949,-4.117,,,,plumbing,,
pi-1183,,,-3.646,-3.808,,,,plumbing,,
pi-1184,,,-3.646,-3.808,,,,plumbing,,
pi-1185,,,-3.646,-3.808,,,,plumbing,,
pi-1186,,,-3.646,-3.808,,,,plumbing,,
pi-1187,,,-3.646,-3.808,,,,plumbing,,
pi-1188,,,-3.646,-3.808,,,,plumbing,,
pi-1189,,,-3.646,-3.808,,,,plumbing,,
pi-1190,,,-3.646,-3.808,,,,plumbing,,
pi-1191,,,-3.646,-3.808,,,,plumbing,,
pi-1192,,,-3.646,-3.808,,,,plumbing,,
pi-1193,,,-3.646,-3.808,,,,plumbing,,
pi-1194,,,-3.646,-3.808,,,,plumbing,,
pi-1195,,,-3.646,-3.808,,,,plumbing,,
pi-1196,,,-3.646,-3.808,,,,plumbing,,
pi-1197,,,-3.646,-3.808,,,,plumbing,,
pi-1198,,,-2.832,-1.951,,,,plumbing,,
pi-1199,,,-1.93,-1.93,,,,plumbing,,
pi-1200,,,-1.93,-1.93,,,,plumbing,,
pi-1201,,,-1.93,-1.93,,,,plumbing,,
pi-1202,,,-1.91,17.328,,,,plumbing,,
pi-1203,,,17.348,17.348,,,,plumbing,,
pi-1204,,,17.348,17.348,,,,plumbing,,
pi-1205,,,-3.646,-3.941,,,,plumbing,,
pi-1206,,,-3.949,-4.117,,,,plumbing,,
pi-1207,,,-2.832,-1.951,,,,plumbing,,
pi-1208,,,-1.93,-1.93,,,,plumbing,,
pi-1209,,,-1.93,-1.93,,,,plumbing,,
pi-1210,,,-1.93,-1.93,,,,plumbing,,
pi-1211,,,-1.91,17.213,,,,plumbing,,
pi-1212,,,17.234,17.234,,,,plumbing,,
pi-1213,,,17.234,17.234,,,,plumbing,,
pi-1214,,,17.234,17.234,,,,plumbing,,
pi-1215,,,-3.646,-3.941,,,,plumbing,,
pi-1216,,,-3.949,-4.117,,,,plumbing,,
pi-1217,,,-2.832,-1.951,,,,plumbing,,
pi-1218,,,-1.93,-1.93,,,,plumbing,,
pi-1219,,,-1.93,-1.93,,,,plumbing,,
pi-1220,,,-1.93,-1.93,,,,plumbing,,
pi-1221,,,-1.91,17.328,,,,plumbing,,
pi-1222,,,17.348,17.348,,,,plumbing,,
pi-1224,,,-3.646,-3.941,,,,plumbing,,
pi-1225,,,-3.949,-4.117,,,,plumbing,,
pi-1226,,,-2.832,-1.951,,,,plumbing,,
pi-1227,,,-1.93,-1.93,,,,plumbing,,
pi-1228,,,-1.93,-1.93,,,,plumbing,,
pi-1229,,,-1.93,-1.93,,,,plumbing,,
pi-1230,,,-1.91,13.264,,,,plumbing,,
pi-1231,,,-3.646,-3.941,,,,plumbing,,
pi-1232,,,-3.949,-4.117,,,,plumbing,,
pi-1233,,,-2.832,-1.951,,,,plumbing,,
pi-1234,,,-1.93,-1.93,,,,plumbing,,
pi-1235,,,-1.93,-1.93,,,,plumbing,,
pi-1236,,,-1.93,-1.93,,,,plumbing,,
pi-1237,,,-1.91,17.188,,,,plumbing,,
pi-1247,,,-3.646,-3.941,,,,plumbing,,
pi-1248,,,-3.949,-4.117,,,,plumbing,,
pi-1249,,,-2.832,-1.951,,,,plumbing,,
pi-1250,,,-1.93,-1.93,,,,plumbing,,
pi-1251,,,-1.93,-1.93,,,,plumbing,,
pi-1252,,,-1.93,-1.93,,,,plumbing,,
pi-1253,,,-3.646,-3.941,,,,plumbing,,
pi-1254,,,-3.949,-4.117,,,,plumbing,,
pi-1255,,,-2.832,-1.951,,,,plumbing,,
pi-1256,,,-1.93,-1.93,,,,plumbing,,
pi-1257,,,-1.93,-1.93,,,,plumbing,,
pi-1258,,,-1.93,-1.93,,,,plumbing,,
pi-1259,,,-3.646,-3.941,,,,plumbing,,
pi-1260,,,-3.949,-4.117,,,,plumbing,,
pi-1261,,,-2.832,-1.951,,,,plumbing,,
pi-1262,,,-1.93,-1.93,,,,plumbing,,
pi-1263,,,-1.93,-1.93,,,,plumbing,,
pi-1264,,,-3.646,-3.941,,,,plumbing,,
pi-1265,,,-3.949,-4.117,,,,plumbing,,
pi-1266,,,-2.832,-1.951,,,,plumbing,,
pi-1267,,,-1.93,-1.93,,,,plumbing,,
pi-1268,,,-1.93,-1.93,,,,plumbing,,
pi-1269,,,-1.93,-1.93,,,,plumbing,,
pi-1270,,,-1.93,-1.93,,,,plumbing,,
pi-1271,,,-1.92,-1.407,,,,plumbing,,
pi-1272,,,-1.397,-1.397,,,,plumbing,,
pi-1273,,,-1.407,-1.895,,,,plumbing,,
pi-1274,,,-1.905,-1.905,,,,plumbing,,
pi-1275,,,-1.895,-1.407,,,,plumbing,,
pi-1276,,,-1.397,-1.397,,,,plumbing,,
pi-1277,,,-1.387,-0.391,,,,plumbing,,
pi-1278,,,-0.381,-0.381,,,,plumbing,,
pi-1279,,,-0.381,-0.381,,,,plumbing,,
pi-1280,,,-0.391,-0.679,,,,plumbing,,
pi-1281,,,-0.689,-0.689,,,,plumbing,,
pi-1282,,,-0.679,-0.391,,,,plumbing,,
pi-1283,,,-0.381,-0.381,,,,plumbing,,
pi-1284,,,-0.36,-0.097,,,,plumbing,,
pi-1285,,,-0.076,-0.076,,,,plumbing,,
pi-1286,,,-0.056,0.609,,,,plumbing,,
pi-1287,,,0.629,0.629,,,,plumbing,,
pi-1288,,,-3.646,-3.941,,,,plumbing,,
pi-1289,,,-3.949,-4.117,,,,plumbing,,
pi-1290,,,-2.832,-1.951,,,,plumbing,,
pi-1291,,,-1.93,-1.93,,,,plumbing,,
pi-1292,,,-1.93,-1.93,,,,plumbing,,
pi-1293,,,-1.93,-1.93,,,,plumbing,,
pi-1294,,,-1.93,-1.93,,,,plumbing,,
pi-1295,,,-1.92,-1.407,,,,plumbing,,
pi-1296,,,-1.397,-1.397,,,,plumbing,,
pi-1297,,,-1.397,-1.397,,,,plumbing,,
pi-1298,,,-1.407,-1.707,,,,plumbing,,
pi-1299,,,-1.718,-1.718,,,,plumbing,,
pi-1300,,,-1.707,-1.42,,,,plumbing,,
pi-1301,,,-1.41,-1.41,,,,plumbing,,
pi-1302,,,-1.389,-1.155,,,,plumbing,,
pi-1303,,,-1.134,-1.134,,,,plumbing,,
pi-1304,,,-1.114,-0.452,,,,plumbing,,
pi-1305,,,-0.431,-0.431,,,,plumbing,,
pi-1306,,,-3.646,-3.941,,,,plumbing,,
pi-1307,,,-3.949,-4.117,,,,plumbing,,
pi-1308,,,-2.832,-1.951,,,,plumbing,,
pi-1309,,,-1.93,-1.93,,,,plumbing,,
pi-1310,,,-1.93,-1.93,,,,plumbing,,
pi-1311,,,-1.93,-1.93,,,,plumbing,,
pi-1312,,,-1.93,-1.93,,,,plumbing,,
pi-1313,,,-1.92,-1.407,,,,plumbing,,
pi-1314,,,-1.397,-1.397,,,,plumbing,,
pi-1315,,,-1.397,-1.397,,,,plumbing,,
pi-1316,,,-3.646,-3.941,,,,plumbing,,
pi-1317,,,-3.949,-4.117,,,,plumbing,,
pi-1318,,,-2.832,-1.951,,,,plumbing,,
pi-1319,,,-1.93,-1.93,,,,plumbing,,
pi-1320,,,-1.93,-1.93,,,,plumbing,,
pi-1321,,,-1.93,-1.93,,,,plumbing,,
pi-1322,,,-1.93,-1.93,,,,plumbing,,
pi-1323,,,-1.92,-1.407,,,,plumbing,,
pi-1324,,,-1.397,-1.397,,,,plumbing,,
pi-1325,,,-1.403,-1.924,,,,plumbing,,
pi-1326,,,-1.93,-1.93,,,,plumbing,,
pi-1327,,,-1.924,-1.403,,,,plumbing,,
pi-1328,,,-1.397,-1.397,,,,plumbing,,
pi-1329,,,-1.397,-1.397,,,,plumbing,,
pi-1330,,,-1.403,-1.715,,,,plumbing,,
pi-1331,,,-1.721,-1.721,,,,plumbing,,
pi-1332,,,-1.715,-1.403,,,,plumbing,,
pi-1333,,,-1.397,-1.397,,,,plumbing,,
pi-1334,,,-1.397,-1.397,,,,plumbing,,
pi-1335,,,-3.646,-3.941,,,,plumbing,,
pi-1336,,,-3.949,-4.117,,,,plumbing,,
pi-1337,,,-2.832,-1.951,,,,plumbing,,
pi-1338,,,-1.93,-1.93,,,,plumbing,,
pi-1339,,,-1.93,-1.93,,,,plumbing,,
pi-1340,,,-1.93,-1.93,,,,plumbing,,
pi-1341,,,-1.93,-1.93,,,,plumbing,,
pi-1342,,,-1.92,-1.407,,,,plumbing,,
pi-1343,,,-1.397,-1.397,,,,plumbing,,
pi-1344,,,-1.403,-1.924,,,,plumbing,,
pi-1345,,,-1.93,-1.93,,,,plumbing,,
pi-1346,,,-1.924,-1.403,,,,plumbing,,
pi-1347,,,-1.397,-1.397,,,,plumbing,,
pi-1348,,,-1.403,-2.127,,,,plumbing,,
pi-1349,,,-2.133,-2.133,,,,plumbing,,
pi-1350,,,-2.133,-2.133,,,,plumbing,,
pi-1351,,,-2.139,-2.458,,,,plumbing,,
pi-1352,,,-2.464,-2.464,,,,plumbing,,
pi-1353,,,-2.458,-2.14,,,,plumbing,,
pi-1354,,,-2.134,-2.134,,,,plumbing,,
pi-1355,,,-3.646,-3.941,,,,plumbing,,
pi-1356,,,-3.949,-4.117,,,,plumbing,,
pi-1357,,,-2.832,-1.951,,,,plumbing,,
pi-1358,,,-1.93,-1.93,,,,plumbing,,
pi-1359,,,-1.93,-1.93,,,,plumbing,,
pi-1360,,,-1.93,-1.93,,,,plumbing,,
pi-1361,,,-1.93,-1.93,,,,plumbing,,
pi-1362,,,-1.92,-1.407,,,,plumbing,,
pi-1363,,,-1.397,-1.397,,,,plumbing,,
pi-1364,,,-1.403,-1.924,,,,plumbing,,
pi-1365,,,-1.93,-1.93,,,,plumbing,,
pi-1366,,,-1.924,-1.403,,,,plumbing,,
pi-1367,,,-1.397,-1.397,,,,plumbing,,
pi-1368,,,-1.403,-2.127,,,,plumbing,,
pi-1369,,,-2.133,-2.134,,,,plumbing,,
pi-1370,,,-3.646,-3.941,,,,plumbing,,
pi-1371,,,-3.949,-4.117,,,,plumbing,,
pi-1372,,,-1.93,-1.93,,,,plumbing,,
pi-1373,,,13.264,-1.91,,,,plumbing,,
pi-1374,,,-1.91,13.264,,,,plumbing,,
pi-1463,,,-2.616,-2.616,,,,plumbing,,
pi-1464,,,-2.596,-2.364,,,,plumbing,,
pi-1465,,,-2.616,-2.616,,,,plumbing,,
pi-1466,,,-2.616,-2.616,,,,plumbing,,
pi-1467,,,-2.606,-2.144,,,,plumbing,,
pi-1468,,,-2.134,-2.134,,,,plumbing,,
pi-1469,,,-2.144,-2.606,,,,plumbing,,
pi-1470,,,-2.616,-2.616,,,,plumbing,,
pi-1471,,,-2.606,-2.144,,,,plumbing,,
pi-1472,,,-2.134,-2.134,,,,plumbing,,
pi-1477,,,-3.035,-1.9,,,,plumbing,,
pi-1478,,,-3.035,-1.9,,,,plumbing,,
pi-1479,,,-1.88,-1.88,,,,plumbing,,
pi-1480,,,-1.88,-1.88,,,,plumbing,,
pi-1481,,,-1.88,-1.88,,,,plumbing,,
pi-1482,,,-1.859,13.264,,,,plumbing,,
pi-1483,,,13.284,13.284,,,,plumbing,,
pi-1484,,,13.284,13.284,,,,plumbing,,
pi-1485,,,13.284,13.284,,,,plumbing,,
pi-1486,,,13.264,10.713,,,,plumbing,,
pi-1487,,,-3.035,-1.9,,,,plumbing,,
pi-1488,,,-1.88,-1.88,,,,plumbing,,
pi-1489,,,-1.88,-1.88,,,,plumbing,,
pi-1490,,,-1.88,-1.88,,,,plumbing,,
pi-1491,,,-1.859,13.264,,,,plumbing,,
pi-1492,,,13.284,13.284,,,,plumbing,,
pi-1493,,,13.284,13.284,,,,plumbing,,
pi-1494,,,13.284,13.284,,,,plumbing,,
pi-1495,,,13.274,13.141,,,,plumbing,,
pi-1496,,,13.13,13.13,,,,plumbing,,
pi-1497,,,13.11,10.72,,,,plumbing,,
pi-1498,,,10.699,10.699,,,,plumbing,,
pi-2446,,,12.548,12.548,,,,plumbing,,
pi-2458,,,9.706,9.633,,,,plumbing,,
pi-2459,,,12.948,10.109,,,,plumbing,,
pi-2780,,,-1.91,13.149,,,,plumbing,,
pi-2794,,,-1.88,-1.88,,,,plumbing,,
pi-2795,,,13.264,-1.859,,,,plumbing,,
pi-2796,,,-1.88,-1.88,,,,plumbing,,
pi-2797,,,-3.538,-3.394,,,,plumbing,,
pi-2798,,,-3.299,-3.213,,,,plumbing,,
pi-2799,,,-3.035,-1.9,,,,plumbing,,
pi-2800,,,-1.88,-1.88,,,,plumbing,,
pi-2801,,,-3.808,-3.646,,,,plumbing,,
pi-2802,,,-3.937,-3.937,,,,plumbing,,
pi-2873,,,10.739,10.739,,,,plumbing,,
pi-2882,,,-1.397,-1.413,,,,plumbing,,
pi-2896,,,-1.792,-1.792,,,,plumbing,,
pi-2897,,,-1.792,-1.792,,,,plumbing,,
pi-2900,,,0.655,1.687,,,,plumbing,,
pi-2901,,,-3.26,0.431,,,,plumbing,,
pi-2902,,,0.513,0.573,,,,plumbing,,
pi-2903,,,1.723,2.019,,,,plumbing,,
pi-2917,,,-1.497,-2.504,,,,plumbing,,
pi-2918,,,-3.598,-3.712,,,,plumbing,,
pi-2919,,,-3.429,-3.488,,,,plumbing,,
pi-2920,,,-1.876,-2.504,,,,plumbing,,
pi-2947,,,-2.504,-1.786,,,,plumbing,,
pi-2948,,,-3.493,-3.593,,,,plumbing,,
pi-2949,,,-3.341,-2.718,,,,plumbing,,
pi-2950,,,-3.46,-2.718,,,,plumbing,,
pi-2951,,,-3.236,-2.718,,,,plumbing,,
pi-2960,,,17.097,17.08,,,,plumbing,,
pi-2961,,,17.077,17.071,,,,plumbing,,
pi-2962,,,2.055,16.839,,,,plumbing,,
pi-2963,,,17.044,17.067,,,,plumbing,,
pi-3007,,,5.156,5.156,,,,plumbing,,
pi-3013,,,5.156,5.156,,,,plumbing,,
