id,number,base_offset,top_level_id,top_offset,material
w-815,,0.152,,0,Default Wall
w-816,,0.381,,0,Default Wall
w-817,,0.61,,0,Default Wall
w-818,,0.838,,0,Default Wall
w-823,,0.152,,0,Default Wall
w-824,,0.381,,0,Default Wall
w-825,,0.61,,0,Default Wall
w-826,,0.838,,0,Default Wall
