id,number,base_offset,start_z,end_z,shape,size_x,size_y,system_type,start_node_id,end_node_id
du-225,,,9.119,9.119,round,0.203,0.203,hvac,,
du-226,,,9.134,9.134,round,0.203,0.203,hvac,,
du-227,,,9.134,9.134,round,0.203,0.203,hvac,,
du-228,,,9.044,8.979,round,0.203,0.203,hvac,,
du-229,,,8.965,9.425,round,0.102,0.102,hvac,,
du-230,,,9.5,9.5,round,0.102,0.102,hvac,,
du-231,,,9.405,8.985,round,0.102,0.102,hvac,,
du-232,,,9.134,9.134,round,0.203,0.203,hvac,,
du-233,,,9.134,9.134,round,0.203,0.203,hvac,,
du-234,,,8.979,9.029,round,0.203,0.203,hvac,,
du-235,,,9.119,9.119,round,0.203,0.203,hvac,,
du-236,,,9.169,9.169,round,0.102,0.102,hvac,,
du-237,,,8.924,9.152,round,0.102,0.102,hvac,,
du-238,,,9.125,8.935,round,0.102,0.102,hvac,,
du-239,,,8.903,8.903,round,0.203,0.203,hvac,,
du-240,,,9.119,9.119,round,0.203,0.203,hvac,,
du-241,,,9.119,9.119,round,0.203,0.203,hvac,,
du-242,,,8.944,9.042,round,0.203,0.203,hvac,,
du-243,,,8.738,8.598,round,0.152,0.152,hvac,,
du-244,,,8.89,8.89,round,0.203,0.203,hvac,,
du-245,,,8.446,8.446,round,0.152,0.152,hvac,,
du-246,,,9.042,9.042,round,0.203,0.203,hvac,,
du-247,,,9.042,9.042,round,0.203,0.203,hvac,,
du-248,,,9.042,9.042,round,0.102,0.102,hvac,,
du-249,,,9.042,9.042,round,0.102,0.102,hvac,,
du-250,,,9.246,9.246,round,0.203,0.203,hvac,,
du-251,,,9.246,9.246,round,0.203,0.203,hvac,,
du-252,,,9.246,9.246,round,0.203,0.203,hvac,,
du-253,,,9.169,9.218,round,0.203,0.203,hvac,,
du-254,,,8.89,8.687,round,0.152,0.152,hvac,,
du-255,,,9.042,9.042,round,0.203,0.203,hvac,,
du-256,,,8.458,8.458,round,0.152,0.152,hvac,,
du-257,,,8.785,8.785,round,0.152,0.152,hvac,,
du-258,,,8.785,8.785,round,0.152,0.152,hvac,,
du-259,,,9.042,9.042,round,0.102,0.102,hvac,,
du-260,,,9.45,8.865,round,0.102,0.102,hvac,,
du-261,,,8.935,8.809,round,0.102,0.102,hvac,,
du-262,,,8.764,8.764,round,0.102,0.102,hvac,,
du-263,,,9.55,9.55,round,0.102,0.102,hvac,,
du-264,,,9.487,9.106,round,0.102,0.102,hvac,,
du-265,,,9.042,9.042,round,0.102,0.102,hvac,,
du-266,,,9.042,9.042,round,0.102,0.102,hvac,,
du-267,,,9.55,9.55,round,0.102,0.102,hvac,,
du-268,,,9.042,9.042,round,0.102,0.102,hvac,,
du-269,,,9.474,9.119,round,0.102,0.102,hvac,,
du-270,,,9.119,9.474,round,0.102,0.102,hvac,,
du-271,,,9.398,9.398,round,0.203,0.203,hvac,,
du-272,,,9.398,9.398,round,0.203,0.203,hvac,,
du-273,,,9.398,9.398,round,0.203,0.203,hvac,,
du-274,,,8.992,8.992,round,0.203,0.203,hvac,,
du-275,,,9.309,9.081,round,0.203,0.203,hvac,,
du-276,,,9.081,9.309,round,0.203,0.203,hvac,,
du-277,,,9.347,9.347,round,0.203,0.203,hvac,,
du-278,,,8.992,8.992,round,0.203,0.203,hvac,,
du-279,,,9.258,9.081,round,0.203,0.203,hvac,,
du-280,,,9.081,9.309,round,0.203,0.203,hvac,,
du-281,,,9.347,9.347,round,0.203,0.203,hvac,,
du-282,,,9.347,9.347,round,0.203,0.203,hvac,,
du-283,,,8.992,8.992,round,0.203,0.203,hvac,,
du-284,,,8.992,8.992,round,0.203,0.203,hvac,,
du-285,,,8.992,8.992,round,0.203,0.203,hvac,,
du-286,,,9.309,9.081,round,0.203,0.203,hvac,,
du-287,,,8.992,8.992,round,0.203,0.203,hvac,,
du-288,,,8.992,8.992,round,0.203,0.203,hvac,,
du-289,,,9.309,9.081,round,0.203,0.203,hvac,,
du-290,,,8.992,8.992,round,0.203,0.203,hvac,,
du-291,,,8.992,8.992,round,0.203,0.203,hvac,,
du-292,,,8.992,8.992,round,0.203,0.203,hvac,,
du-293,,,8.992,8.992,round,0.203,0.203,hvac,,
du-294,,,8.884,8.686,round,0.203,0.203,hvac,,
du-295,,,8.992,8.992,round,0.203,0.203,hvac,,
du-296,,,8.596,8.596,round,0.203,0.203,hvac,,
du-297,,,8.596,8.596,round,0.203,0.203,hvac,,
du-298,,,8.884,8.686,round,0.203,0.203,hvac,,
du-299,,,8.596,8.596,round,0.203,0.203,hvac,,
du-300,,,8.596,8.596,round,0.203,0.203,hvac,,
du-301,,,8.992,8.992,round,0.203,0.203,hvac,,
du-302,,,8.776,8.686,round,0.203,0.203,hvac,,
du-303,,,8.596,8.596,round,0.203,0.203,hvac,,
du-304,,,8.596,8.596,round,0.203,0.203,hvac,,
du-305,,,8.992,8.992,round,0.203,0.203,hvac,,
du-306,,,9.258,9.081,round,0.203,0.203,hvac,,
du-307,,,9.347,9.347,round,0.203,0.203,hvac,,
du-308,,,8.992,8.992,round,0.203,0.203,hvac,,
du-309,,,9.398,9.398,round,0.203,0.203,hvac,,
du-310,,,8.992,8.992,round,0.203,0.203,hvac,,
du-311,,,8.992,8.992,round,0.203,0.203,hvac,,
du-312,,,9.182,9.081,round,0.203,0.203,hvac,,
du-313,,,9.347,9.347,round,0.203,0.203,hvac,,
du-314,,,9.347,9.347,round,0.203,0.203,hvac,,
du-315,,,8.992,8.992,round,0.203,0.203,hvac,,
du-316,,,8.992,8.992,round,0.203,0.203,hvac,,
du-317,,,8.992,8.992,round,0.203,0.203,hvac,,
du-318,,,8.992,8.992,round,0.203,0.203,hvac,,
du-319,,,9.347,9.347,round,0.102,0.102,hvac,,
du-320,,,9.347,9.347,round,0.102,0.102,hvac,,
du-321,,,9.398,9.398,round,0.102,0.102,hvac,,
du-322,,,9.398,9.398,round,0.102,0.102,hvac,,
du-323,,,9.042,9.042,round,0.102,0.102,hvac,,
du-324,,,9.282,9.096,round,0.102,0.102,hvac,,
du-325,,,9.042,9.042,round,0.102,0.102,hvac,,
du-326,,,9.274,9.106,round,0.102,0.102,hvac,,
du-327,,,9.042,9.042,round,0.102,0.102,hvac,,
du-328,,,9.087,9.239,round,0.102,0.102,hvac,,
du-329,,,9.042,9.042,round,0.102,0.102,hvac,,
du-330,,,9.087,9.239,round,0.102,0.102,hvac,,
du-353,,,8.992,8.992,round,0.203,0.203,hvac,,
du-354,,,8.992,8.992,round,0.102,0.102,hvac,,
du-355,,,8.992,8.992,round,0.102,0.102,hvac,,
du-356,,,9.02,9.103,round,0.203,0.203,hvac,,
du-357,,,9.131,9.131,round,0.203,0.203,hvac,,
du-358,,,9.131,9.131,round,0.203,0.203,hvac,,
du-359,,,9.131,9.131,round,0.203,0.203,hvac,,
du-360,,,9.131,9.131,round,0.203,0.203,hvac,,
du-361,,,9.131,9.131,round,0.203,0.203,hvac,,
du-362,,,9.131,9.131,round,0.203,0.203,hvac,,
du-363,,,8.992,8.992,round,0.203,0.203,hvac,,
du-364,,,8.992,8.992,round,0.203,0.203,hvac,,
du-365,,,8.992,8.992,round,0.203,0.203,hvac,,
du-366,,,8.839,8.585,round,0.152,0.152,hvac,,
du-367,,,8.992,8.992,round,0.203,0.203,hvac,,
du-368,,,8.433,8.433,round,0.152,0.152,hvac,,
du-369,,,8.992,8.992,round,0.203,0.203,hvac,,
du-370,,,8.992,8.992,round,0.203,0.203,hvac,,
du-371,,,8.992,8.992,round,0.203,0.203,hvac,,
du-372,,,8.776,8.776,round,0.203,0.203,hvac,,
du-373,,,8.776,8.776,round,0.203,0.203,hvac,,
du-374,,,8.992,8.992,round,0.203,0.203,hvac,,
du-375,,,8.992,8.992,round,0.102,0.102,hvac,,
du-376,,,9.398,9.398,round,0.102,0.102,hvac,,
du-377,,,8.992,8.992,round,0.102,0.102,hvac,,
du-378,,,8.992,8.992,round,0.102,0.102,hvac,,
du-379,,,8.992,8.992,round,0.102,0.102,hvac,,
du-380,,,9.322,9.068,round,0.102,0.102,hvac,,
du-381,,,9.042,9.042,round,0.102,0.102,hvac,,
du-382,,,9.29,9.087,round,0.102,0.102,hvac,,
du-383,,,9.042,9.042,round,0.102,0.102,hvac,,
du-384,,,8.992,8.992,round,0.102,0.102,hvac,,
du-385,,,9.398,9.398,round,0.102,0.102,hvac,,
du-386,,,9.29,9.036,round,0.102,0.102,hvac,,
du-387,,,9.29,9.087,round,0.102,0.102,hvac,,
du-388,,,9.042,9.042,round,0.102,0.102,hvac,,
du-389,,,8.992,8.992,round,0.203,0.203,hvac,,
du-390,,,8.992,8.992,round,0.203,0.203,hvac,,
du-391,,,8.992,8.992,round,0.102,0.102,hvac,,
du-392,,,8.992,8.992,round,0.102,0.102,hvac,,
du-393,,,9.02,9.103,round,0.203,0.203,hvac,,
du-394,,,9.131,9.131,round,0.203,0.203,hvac,,
du-395,,,9.131,9.131,round,0.203,0.203,hvac,,
du-396,,,9.131,9.131,round,0.203,0.203,hvac,,
du-397,,,9.131,9.131,round,0.203,0.203,hvac,,
du-398,,,9.131,9.131,round,0.203,0.203,hvac,,
du-399,,,9.131,9.131,round,0.203,0.203,hvac,,
du-400,,,8.992,8.992,round,0.203,0.203,hvac,,
du-401,,,8.992,8.992,round,0.203,0.203,hvac,,
du-402,,,8.992,8.992,round,0.203,0.203,hvac,,
du-403,,,8.839,8.585,round,0.152,0.152,hvac,,
du-404,,,8.992,8.992,round,0.203,0.203,hvac,,
du-405,,,8.433,8.433,round,0.152,0.152,hvac,,
du-406,,,8.992,8.992,round,0.203,0.203,hvac,,
du-407,,,8.992,8.992,round,0.203,0.203,hvac,,
du-408,,,8.992,8.992,round,0.203,0.203,hvac,,
du-409,,,8.776,8.776,round,0.203,0.203,hvac,,
du-410,,,8.776,8.776,round,0.203,0.203,hvac,,
du-411,,,8.776,8.776,round,0.203,0.203,hvac,,
du-412,,,8.992,8.992,round,0.203,0.203,hvac,,
du-413,,,8.992,8.992,round,0.102,0.102,hvac,,
du-414,,,9.398,9.398,round,0.102,0.102,hvac,,
du-415,,,8.992,8.992,round,0.102,0.102,hvac,,
du-416,,,8.992,8.992,round,0.102,0.102,hvac,,
du-417,,,8.992,8.992,round,0.102,0.102,hvac,,
du-418,,,9.322,9.068,round,0.102,0.102,hvac,,
du-419,,,8.827,8.827,round,0.102,0.102,hvac,,
du-420,,,9.29,8.871,round,0.102,0.102,hvac,,
du-421,,,8.992,8.992,round,0.102,0.102,hvac,,
du-422,,,9.398,9.398,round,0.102,0.102,hvac,,
du-423,,,9.29,9.036,round,0.102,0.102,hvac,,
du-424,,,9.29,8.871,round,0.102,0.102,hvac,,
du-425,,,8.826,8.826,round,0.102,0.102,hvac,,
du-426,,,8.827,8.826,round,0.102,0.102,hvac,,
du-427,,,8.992,8.992,round,0.203,0.203,hvac,,
du-428,,,8.992,8.992,round,0.203,0.203,hvac,,
du-429,,,8.992,8.992,round,0.203,0.203,hvac,,
du-430,,,8.992,8.992,round,0.203,0.203,hvac,,
du-431,,,8.992,8.992,round,0.203,0.203,hvac,,
du-432,,,8.839,8.687,round,0.152,0.152,hvac,,
du-433,,,8.992,8.992,round,0.203,0.203,hvac,,
du-434,,,8.458,8.458,round,0.152,0.152,hvac,,
du-435,,,8.992,8.992,round,0.102,0.102,hvac,,
du-436,,,8.992,8.992,round,0.102,0.102,hvac,,
du-437,,,8.992,8.992,round,0.102,0.102,hvac,,
du-438,,,8.992,8.992,round,0.102,0.102,hvac,,
du-439,,,8.992,8.992,round,0.102,0.102,hvac,,
du-440,,,8.992,8.992,round,0.102,0.102,hvac,,
du-441,,,8.992,8.992,round,0.102,0.102,hvac,,
du-442,,,8.992,8.992,round,0.102,0.102,hvac,,
du-443,,,8.938,8.849,round,0.102,0.102,hvac,,
du-444,,,8.839,8.839,round,0.102,0.102,hvac,,
du-445,,,8.839,8.839,round,0.102,0.102,hvac,,
du-446,,,8.947,8.884,round,0.102,0.102,hvac,,
du-876,,,2.044,2.044,round,0.203,0.203,hvac,,
du-879,,,2.044,2.044,round,0.102,0.102,hvac,,
du-880,,,2.044,2.044,round,0.102,0.102,hvac,,
du-881,,,2.044,2.044,round,0.102,0.102,hvac,,
du-883,,,2.044,2.044,round,0.203,0.203,hvac,,
du-890,,,2.044,2.044,round,0.203,0.203,hvac,,
du-892,,,2.121,2.121,round,0.203,0.203,hvac,,
du-894,,,2.121,2.121,round,0.203,0.203,hvac,,
du-897,,,2.099,2.099,round,0.203,0.203,hvac,,
du-898,,,2.121,2.121,round,0.203,0.203,hvac,,
du-899,,,1.947,1.791,round,0.203,0.203,hvac,,
du-900,,,1.638,1.638,round,0.203,0.203,hvac,,
du-901,,,1.969,1.791,round,0.203,0.203,hvac,,
du-904,,,2.032,1.728,round,0.203,0.203,hvac,,
du-905,,,2.121,2.121,round,0.203,0.203,hvac,,
du-919,,,9.402,9.402,round,0.102,0.102,hvac,,
du-920,,,9.402,9.402,round,0.102,0.102,hvac,,
du-921,,,9.402,9.402,round,0.102,0.102,hvac,,
du-922,,,9.402,9.402,round,0.102,0.102,hvac,,
du-923,,,8.655,9.293,round,0.102,0.102,hvac,,
du-924,,,8.641,9.325,round,0.102,0.102,hvac,,
du-925,,,8.509,8.509,round,0.102,0.102,hvac,,
du-926,,,9.402,9.402,round,0.203,0.203,hvac,,
du-927,,,9.042,9.042,round,0.203,0.203,hvac,,
du-929,,,9.402,9.402,round,0.203,0.203,hvac,,
du-930,,,9.042,9.042,round,0.203,0.203,hvac,,
du-932,,,9.186,9.132,round,0.203,0.203,hvac,,
du-933,,,9.186,9.132,round,0.203,0.203,hvac,,
du-966,,,8.89,8.89,round,0.102,0.102,hvac,,
du-969,,,9.042,9.042,round,0.102,0.102,hvac,,
du-970,,,9.042,9.042,round,0.102,0.102,hvac,,
du-971,,,8.776,8.776,round,0.203,0.203,hvac,,
du-972,,,8.992,8.992,round,0.203,0.203,hvac,,
du-973,,,8.992,8.992,round,0.203,0.203,hvac,,
du-974,,,8.915,8.817,round,0.203,0.203,hvac,,
du-981,,,8.826,8.955,round,0.152,0.152,hvac,,
du-982,,,9.042,9.042,round,0.203,0.203,hvac,,
du-989,,,8.831,8.904,round,0.203,0.203,hvac,,
du-990,,,8.992,8.992,round,0.203,0.203,hvac,,
du-995,,,1.968,1.811,round,0.102,0.102,hvac,,
du-996,,,1.771,1.624,round,0.102,0.102,hvac,,
du-1011,,,9.042,9.042,round,0.102,0.102,hvac,,
du-1012,,,9.042,9.042,round,0.102,0.102,hvac,,
du-1013,,,9.042,9.042,round,0.102,0.102,hvac,,
du-1015,,,9.042,9.042,round,0.102,0.102,hvac,,
du-1016,,,8.89,8.89,round,0.102,0.102,hvac,,
du-1017,,,9.042,9.042,round,0.102,0.102,hvac,,
du-1019,,,8.839,8.839,round,0.102,0.102,hvac,,
du-1020,,,8.827,8.827,round,0.102,0.102,hvac,,
du-1021,,,8.509,8.509,round,0.102,0.102,hvac,,
du-1022,,,9.042,9.042,round,0.102,0.102,hvac,,
