id,number,base_offset,top_level_id,top_offset,material
sw-11,,0,lv-3,0,"Concrete, Cast-in-Place gray"
sw-12,,0,lv-3,0,"Concrete, Cast-in-Place gray"
sw-13,,0,lv-3,0,"Concrete, Cast-in-Place gray"
sw-14,,0,lv-3,0,"Concrete, Cast-in-Place gray"
