id,number,base_offset,start_z,end_z,shape,size_x,size_y,system_type,start_node_id,end_node_id
du-757,,,17.526,17.526,round,0.102,0.102,hvac,,
du-758,,,17.526,17.526,round,0.102,0.102,hvac,,
du-759,,,17.526,17.526,round,0.102,0.102,hvac,,
du-760,,,17.526,17.526,round,0.102,0.102,hvac,,
du-761,,,17.526,17.526,round,0.102,0.102,hvac,,
du-762,,,17.45,17.206,round,0.102,0.102,hvac,,
du-763,,,17.13,17.13,round,0.102,0.102,hvac,,
du-764,,,17.206,17.582,round,0.102,0.102,hvac,,
du-765,,,17.658,17.658,round,0.102,0.102,hvac,,
du-766,,,17.678,17.678,round,0.102,0.102,hvac,,
du-767,,,17.602,17.232,round,0.102,0.102,hvac,,
du-768,,,17.155,17.155,round,0.102,0.102,hvac,,
du-769,,,17.526,17.526,round,0.102,0.102,hvac,,
du-770,,,17.47,17.442,round,0.102,0.102,hvac,,
du-771,,,17.383,17.232,round,0.102,0.102,hvac,,
du-772,,,17.678,17.678,round,0.102,0.102,hvac,,
du-773,,,17.6,17.304,round,0.102,0.102,hvac,,
du-774,,,17.658,17.658,round,0.102,0.102,hvac,,
du-775,,,17.658,17.658,round,0.102,0.102,hvac,,
du-776,,,17.613,17.278,round,0.102,0.102,hvac,,
du-777,,,17.17,17.17,round,0.102,0.102,hvac,,
du-778,,,17.526,17.526,round,0.203,0.203,hvac,,
du-779,,,17.526,17.526,round,0.203,0.203,hvac,,
du-780,,,17.374,17.221,round,0.203,0.203,hvac,,
du-781,,,17.069,17.069,round,0.203,0.203,hvac,,
du-782,,,17.374,17.221,round,0.203,0.203,hvac,,
du-783,,,17.374,17.206,round,0.203,0.203,hvac,,
du-784,,,17.526,17.526,round,0.203,0.203,hvac,,
du-785,,,17.221,17.221,round,0.203,0.203,hvac,,
du-786,,,17.221,17.221,round,0.203,0.203,hvac,,
du-787,,,17.221,17.221,round,0.203,0.203,hvac,,
du-788,,,17.526,17.526,round,0.203,0.203,hvac,,
du-789,,,17.069,17.069,round,0.203,0.203,hvac,,
du-790,,,17.374,17.221,round,0.203,0.203,hvac,,
du-791,,,17.18,17.11,round,0.203,0.203,hvac,,
du-792,,,17.018,17.018,round,0.203,0.203,hvac,,
du-793,,,17.018,17.018,round,0.203,0.203,hvac,,
du-794,,,17.018,17.018,round,0.102,0.102,hvac,,
du-795,,,17.018,17.018,round,0.102,0.102,hvac,,
du-796,,,17.018,17.018,round,0.102,0.102,hvac,,
du-797,,,17.018,17.018,round,0.102,0.102,hvac,,
du-798,,,17.018,17.018,round,0.102,0.102,hvac,,
du-799,,,17.018,17.018,round,0.102,0.102,hvac,,
du-800,,,17.297,17.297,round,0.102,0.102,hvac,,
du-801,,,17.018,17.018,round,0.102,0.102,hvac,,
du-802,,,17.247,17.247,round,0.203,0.203,hvac,,
du-803,,,17.262,17.262,round,0.203,0.203,hvac,,
du-804,,,17.262,17.262,round,0.203,0.203,hvac,,
du-805,,,17.172,17.107,round,0.203,0.203,hvac,,
du-806,,,17.093,17.553,round,0.102,0.102,hvac,,
du-807,,,17.628,17.628,round,0.102,0.102,hvac,,
du-808,,,17.533,17.113,round,0.102,0.102,hvac,,
du-809,,,17.262,17.262,round,0.203,0.203,hvac,,
du-810,,,17.262,17.262,round,0.203,0.203,hvac,,
du-811,,,17.107,17.157,round,0.203,0.203,hvac,,
du-812,,,17.247,17.247,round,0.203,0.203,hvac,,
du-813,,,17.297,17.297,round,0.102,0.102,hvac,,
du-814,,,17.052,17.28,round,0.102,0.102,hvac,,
du-815,,,17.253,17.063,round,0.102,0.102,hvac,,
du-816,,,17.031,17.031,round,0.203,0.203,hvac,,
du-817,,,17.247,17.247,round,0.203,0.203,hvac,,
du-818,,,17.247,17.247,round,0.203,0.203,hvac,,
du-819,,,17.072,17.17,round,0.203,0.203,hvac,,
du-820,,,16.866,16.726,round,0.152,0.152,hvac,,
du-821,,,17.018,17.018,round,0.203,0.203,hvac,,
du-822,,,16.574,16.574,round,0.152,0.152,hvac,,
du-823,,,17.17,17.17,round,0.203,0.203,hvac,,
du-824,,,17.17,17.17,round,0.203,0.203,hvac,,
du-825,,,17.17,17.17,round,0.102,0.102,hvac,,
du-826,,,17.17,17.17,round,0.102,0.102,hvac,,
du-827,,,17.374,17.374,round,0.203,0.203,hvac,,
du-828,,,17.374,17.374,round,0.203,0.203,hvac,,
du-829,,,17.374,17.374,round,0.203,0.203,hvac,,
du-830,,,17.297,17.346,round,0.203,0.203,hvac,,
du-831,,,17.018,16.815,round,0.152,0.152,hvac,,
du-832,,,17.17,17.17,round,0.203,0.203,hvac,,
du-833,,,16.586,16.586,round,0.152,0.152,hvac,,
du-834,,,16.913,16.913,round,0.152,0.152,hvac,,
du-835,,,16.913,16.913,round,0.152,0.152,hvac,,
du-836,,,17.17,17.17,round,0.102,0.102,hvac,,
du-837,,,17.578,16.993,round,0.102,0.102,hvac,,
du-838,,,17.063,16.937,round,0.102,0.102,hvac,,
du-839,,,16.892,16.892,round,0.102,0.102,hvac,,
du-840,,,17.678,17.678,round,0.102,0.102,hvac,,
du-841,,,17.615,17.234,round,0.102,0.102,hvac,,
du-842,,,17.17,17.17,round,0.102,0.102,hvac,,
du-843,,,17.17,17.17,round,0.102,0.102,hvac,,
du-844,,,17.678,17.678,round,0.102,0.102,hvac,,
du-845,,,17.17,17.17,round,0.102,0.102,hvac,,
du-846,,,17.602,17.247,round,0.102,0.102,hvac,,
du-847,,,17.247,17.602,round,0.102,0.102,hvac,,
du-848,,,17.17,17.17,round,0.203,0.203,hvac,,
du-849,,,17.17,17.17,round,0.203,0.203,hvac,,
du-850,,,17.17,17.17,round,0.203,0.203,hvac,,
du-851,,,17.17,17.17,round,0.102,0.102,hvac,,
du-852,,,17.17,17.17,round,0.102,0.102,hvac,,
du-853,,,17.17,17.17,round,0.102,0.102,hvac,,
du-854,,,17.17,17.17,round,0.102,0.102,hvac,,
du-855,,,17.17,17.17,round,0.102,0.102,hvac,,
du-856,,,17.17,17.17,round,0.102,0.102,hvac,,
du-857,,,17.094,17.043,round,0.102,0.102,hvac,,
du-858,,,17.247,17.446,round,0.102,0.102,hvac,,
du-859,,,17.522,17.522,round,0.102,0.102,hvac,,
du-860,,,16.967,16.967,round,0.102,0.102,hvac,,
du-861,,,16.967,16.967,round,0.102,0.102,hvac,,
du-862,,,16.967,16.967,round,0.102,0.102,hvac,,
du-863,,,16.967,16.967,round,0.102,0.102,hvac,,
du-864,,,17.043,17.446,round,0.102,0.102,hvac,,
du-865,,,17.17,17.17,round,0.203,0.203,hvac,,
du-866,,,17.17,17.17,round,0.203,0.203,hvac,,
du-867,,,16.821,16.821,round,0.203,0.203,hvac,,
du-868,,,16.821,16.821,round,0.203,0.203,hvac,,
du-869,,,16.821,16.821,round,0.203,0.203,hvac,,
du-870,,,16.974,17.018,round,0.203,0.203,hvac,,
du-871,,,16.516,13.106,round,0.203,0.203,hvac,,
du-985,,,16.954,17.083,round,0.152,0.152,hvac,,
du-986,,,17.17,17.17,round,0.203,0.203,hvac,,
du-1030,,,17.17,17.17,round,0.102,0.102,hvac,,
du-1032,,,17.17,17.17,round,0.102,0.102,hvac,,
du-1033,,,17.17,17.17,round,0.102,0.102,hvac,,
du-1034,,,17.018,17.018,round,0.102,0.102,hvac,,
du-1035,,,17.17,17.17,round,0.102,0.102,hvac,,
