id,name,number,level_id,created_at,updated_at,base_offset,volume,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,start_x,start_y,end_x,end_y,length,start_z,end_z,shape,size_x,size_y,system_type,start_node_id,end_node_id
pi-1,PVC - DWV,,lv-5,,,,0.0046793518,11.7063068,12.16025,-1.594364296,11.8206068,12.27455,-1.138301,11.7634568,12.2174,11.7634568,12.2174,0.456063296,-1.138301,-1.594364296,,,,plumbing,,
pi-2,PVC - DWV,,lv-4,,,,0.004446039524,13.1572,4.1195625,5.222875,13.2715,4.2338625,5.656199,13.21435,4.1767125,13.21435,4.1767125,0.433324,5.222875,5.656199,,,,plumbing,,
pi-3,PVC - DWV,,lv-4,,,,0.004446039524,13.1572,5.108575,5.222875,13.2715,5.222875,5.656199,13.21435,5.165725,13.21435,5.165725,0.433324,5.222875,5.656199,,,,plumbing,,
pi-4,PVC - DWV,,lv-4,,,,0.003924815664,9.40435,5.233144118,5.273675,9.51865,5.347444118,5.656199,9.4615,5.290294118,9.4615,5.290294118,0.382524,5.656199,5.273675,,,,plumbing,,
pi-5,PVC - DWV,,lv-4,,,,0.003924815664,6.639015399,5.267325,5.273675,6.753315399,5.381625,5.656199,6.696165399,5.324475,6.696165399,5.324475,0.382524,5.656199,5.273675,,,,plumbing,,
pi-6,PVC - DWV,,lv-7,,,,0.004446039524,13.1572,4.1195625,9.286875,13.2715,4.2338625,9.720199,13.21435,4.1767125,13.21435,4.1767125,0.433324,9.720199,9.286875,,,,plumbing,,
pi-7,PVC - DWV,,lv-7,,,,0.004446039524,13.1572,5.108575,9.286875,13.2715,5.222875,9.720199,13.21435,5.165725,13.21435,5.165725,0.433324,9.720199,9.286875,,,,plumbing,,
pi-8,PVC - DWV,,lv-7,,,,0.003924815664,9.40435,5.233144118,9.337675,9.51865,5.347444118,9.720199,9.4615,5.290294118,9.4615,5.290294118,0.382524,9.720199,9.337675,,,,plumbing,,
pi-9,PVC - DWV,,lv-7,,,,0.003927720661,6.638036046,5.267325,9.33724678,6.753315933,5.381625,9.720345345,6.695185859,5.324475,6.696166121,5.324475,0.3828071295,9.720199,9.337393126,,,,plumbing,,
pi-10,PVC - DWV,,lv-7,,,,0.0004717075931,-2.136775,5.159375,9.674225,-2.022475,5.273675,9.720199,-2.079625,5.216525,-2.079625,5.216525,0.045974,9.720199,9.674225,,,,plumbing,,
pi-11,PVC - DWV,,lv-7,,,,0.001367430796,-2.136775,3.146425,9.5869252,-2.022475,3.260725,9.720199,-2.079625,3.203575,-2.079625,3.203575,0.1332738,9.720199,9.5869252,,,,plumbing,,
pi-12,PVC - DWV,,lv-8,,,,0.003924815664,9.40435,5.233144118,13.401675,9.51865,5.347444118,13.784199,9.4615,5.290294118,9.4615,5.290294118,0.382524,13.784199,13.401675,,,,plumbing,,
pi-13,PVC - DWV,,lv-8,,,,0.003924815664,6.636547648,5.267325,13.401675,6.750847648,5.381625,13.784199,6.693697648,5.324475,6.693697648,5.324475,0.382524,13.784199,13.401675,,,,plumbing,,
pi-14,PVC - DWV,,lv-4,,,,0.002329223377,-29.76395325,12.18151985,5.197474585,-29.64965325,12.29581985,5.4244875,-29.70680325,12.23866985,-29.70680325,12.23866985,0.2270129146,5.4244875,5.197474585,,,,plumbing,,
pi-15,PVC - DWV,,lv-2,,,,0.004055121629,-2.17805,3.146425,1.984375,-2.06375,3.260725,2.379599,-2.1209,3.203575,-2.1209,3.203575,0.395224,2.379599,1.984375,,,,plumbing,,
pi-16,PVC - DWV,,lv-2,,,,0.002882367945,6.641014189,5.267325,2.098675,6.755314189,5.381625,2.379599,6.698164189,5.324475,6.698164189,5.324475,0.280924,2.379599,2.098675,,,,plumbing,,
pi-17,PVC - DWV,,lv-2,,,,0.002882367945,9.40435,5.233144118,2.098675,9.51865,5.347444118,2.379599,9.4615,5.290294118,9.4615,5.290294118,0.280924,2.379599,2.098675,,,,plumbing,,
pi-18,PVC - DWV,,lv-8,,,,0.006530934963,-3.7338,6.276975,17.211675,-3.6195,6.391275,17.848199,-3.67665,6.334125,-3.67665,6.334125,0.636524,17.848199,17.211675,,,,plumbing,,
pi-19,PVC - DWV,,lv-10,,,,0.006530934963,-4.918075,6.276975,17.211675,-4.803775,6.391275,17.848199,-4.860925,6.334125,-4.860925,6.334125,0.636524,17.848199,17.211675,,,,plumbing,,
pi-20,PVC - DWV,,lv-5,,,,0.004674074963,8.0264,12.16025,-1.59385,8.1407,12.27455,-1.138301,8.08355,12.2174,8.08355,12.2174,0.455549,-1.138301,-1.59385,,,,plumbing,,
pi-21,PVC - DWV,,lv-5,,,,0.009534903845,-5.602640674,3.828957377,-2.067600583,-5.488340674,3.943257377,-1.138301,-5.545490674,3.886107377,-5.545490674,3.886107377,0.9292995826,-2.067600583,-1.138301,,,,plumbing,,
pi-22,PVC - DWV,,lv-5,,,,0.001237124831,-11.48715,6.7008375,-1.2588748,-11.37285,6.8151375,-1.138301,-11.43,6.7579875,-11.43,6.7579875,0.1205738,-1.138301,-1.2588748,,,,plumbing,,
pi-23,PVC - DWV,,lv-5,,,,0.001237124831,-11.48715,10.3806625,-1.2588748,-11.37285,10.4949625,-1.138301,-11.43,10.4378125,-11.43,10.4378125,0.1205738,-1.138301,-1.2588748,,,,plumbing,,
pi-24,PVC - DWV,,lv-5,,,,0.00209370426,-19.345275,10.35685,-2.091659533,-19.230975,10.47115,-1.887601,-19.288125,10.414,-19.288125,10.414,0.2040585334,-1.887601,-2.091659533,,,,plumbing,,
pi-25,Copper,,lv-2,,,,5.65564084E-06,-9.204325,3.6210875,2.9130625,-9.17575,3.6369625,2.9289375,-9.17575,3.629025,-9.204325,3.629025,0.028575,2.921,2.921,,,,plumbing,,
pi-26,Copper,,lv-2,,,,6.912449916E-06,-9.204325,3.8242875,2.9130625,-9.1694,3.8401625,2.9289375,-9.204325,3.832225,-9.1694,3.832225,0.034925,2.921,2.921,,,,plumbing,,
pi-27,Copper,,lv-6,,,,9.183822264E-05,11.27225967,-8.793280047,-3.53751539,11.30083467,-8.764705047,-3.394302247,11.28654717,-8.778992547,11.28654717,-8.778992547,0.1432131434,-3.394302247,-3.53751539,,,,plumbing,,
pi-28,Copper,,lv-6,,,,5.511855547E-05,11.27225967,-8.793280047,-3.299052247,11.30083467,-8.764705047,-3.2131,11.28654717,-8.778992547,11.28654717,-8.778992547,0.0859522469,-3.2131,-3.299052247,,,,plumbing,,
pi-29,Copper,,lv-6,,,,9.183822264E-05,11.06905967,-8.793280047,-3.53751539,11.09763467,-8.764705047,-3.394302247,11.08334717,-8.778992547,11.08334717,-8.778992547,0.1432131434,-3.394302247,-3.53751539,,,,plumbing,,
pi-30,Copper,,lv-6,,,,9.183822264E-05,10.86585967,-8.793280047,-3.53751539,10.89443467,-8.764705047,-3.394302247,10.88014717,-8.778992547,10.88014717,-8.778992547,0.1432131434,-3.394302247,-3.53751539,,,,plumbing,,
pi-31,Copper,,lv-6,,,,5.511855547E-05,11.06905967,-8.793280047,-3.299052247,11.09763467,-8.764705047,-3.2131,11.08334717,-8.778992547,11.08334717,-8.778992547,0.0859522469,-3.299052247,-3.2131,,,,plumbing,,
pi-32,Copper,,lv-6,,,,5.511855547E-05,10.86585967,-8.793280047,-3.299052247,10.89443467,-8.764705047,-3.2131,10.88014717,-8.778992547,10.88014717,-8.778992547,0.0859522469,-3.299052247,-3.2131,,,,plumbing,,
pi-33,Copper,,lv-6,,,,9.183822264E-05,10.66265967,-8.793280047,-3.53751539,10.69123467,-8.764705047,-3.394302247,10.67694717,-8.778992547,10.67694717,-8.778992547,0.1432131434,-3.53751539,-3.394302247,,,,plumbing,,
pi-34,Copper,,lv-6,,,,9.183822264E-05,10.45945967,-8.793280047,-3.53751539,10.48803467,-8.764705047,-3.394302247,10.47374717,-8.778992547,10.47374717,-8.778992547,0.1432131434,-3.53751539,-3.394302247,,,,plumbing,,
pi-35,Copper,,lv-6,,,,9.183822264E-05,10.25625967,-8.793280047,-3.53751539,10.28483467,-8.764705047,-3.394302247,10.27054717,-8.778992547,10.27054717,-8.778992547,0.1432131434,-3.53751539,-3.394302247,,,,plumbing,,
pi-36,Copper,,lv-6,,,,9.183822264E-05,10.05305967,-8.793280047,-3.53751539,10.08163467,-8.764705047,-3.394302247,10.06734717,-8.778992547,10.06734717,-8.778992547,0.1432131434,-3.53751539,-3.394302247,,,,plumbing,,
pi-37,Copper,,lv-6,,,,9.183822264E-05,9.849859666,-8.793280047,-3.53751539,9.878434666,-8.764705047,-3.394302247,9.864147166,-8.778992547,9.864147166,-8.778992547,0.1432131434,-3.53751539,-3.394302247,,,,plumbing,,
pi-38,Copper,,lv-6,,,,9.183822264E-05,9.646659666,-8.793280047,-3.53751539,9.675234666,-8.764705047,-3.394302247,9.660947166,-8.778992547,9.660947166,-8.778992547,0.1432131434,-3.53751539,-3.394302247,,,,plumbing,,
pi-39,Copper,,lv-6,,,,9.183822264E-05,9.443459666,-8.793280047,-3.53751539,9.472034666,-8.764705047,-3.394302247,9.457747166,-8.778992547,9.457747166,-8.778992547,0.1432131434,-3.53751539,-3.394302247,,,,plumbing,,
pi-40,Copper,,lv-6,,,,9.183822264E-05,9.240259666,-8.793280047,-3.53751539,9.268834666,-8.764705047,-3.394302247,9.254547166,-8.778992547,9.254547166,-8.778992547,0.1432131434,-3.53751539,-3.394302247,,,,plumbing,,
pi-41,Copper,,lv-6,,,,9.183822264E-05,9.037059666,-8.793280047,-3.53751539,9.065634666,-8.764705047,-3.394302247,9.051347166,-8.778992547,9.051347166,-8.778992547,0.1432131434,-3.53751539,-3.394302247,,,,plumbing,,
pi-42,Copper,,lv-6,,,,9.183822264E-05,8.833859666,-8.793280047,-3.53751539,8.862434666,-8.764705047,-3.394302247,8.848147166,-8.778992547,8.848147166,-8.778992547,0.1432131434,-3.53751539,-3.394302247,,,,plumbing,,
pi-43,Copper,,lv-6,,,,9.183822264E-05,8.630659666,-8.793280047,-3.53751539,8.659234666,-8.764705047,-3.394302247,8.644947166,-8.778992547,8.644947166,-8.778992547,0.1432131434,-3.53751539,-3.394302247,,,,plumbing,,
pi-44,Copper,,lv-6,,,,9.183822264E-05,8.427459666,-8.793280047,-3.53751539,8.456034666,-8.764705047,-3.394302247,8.441747166,-8.778992547,8.441747166,-8.778992547,0.1432131434,-3.53751539,-3.394302247,,,,plumbing,,
pi-45,Cast Iron,,lv-6,,,,0.000125478677,11.16824667,-8.671997404,-3.53751539,11.20164767,-8.638596404,-3.394302247,11.18494717,-8.655296904,11.18494717,-8.655296904,0.1432131434,-3.53751539,-3.394302247,,,,plumbing,,
pi-46,Cast Iron,,lv-6,,,,0.000125478677,10.96504667,-8.671997404,-3.53751539,10.99844767,-8.638596404,-3.394302247,10.98174717,-8.655296904,10.98174717,-8.655296904,0.1432131434,-3.53751539,-3.394302247,,,,plumbing,,
pi-47,Cast Iron,,lv-6,,,,0.000125478677,10.76184667,-8.671997404,-3.53751539,10.79524767,-8.638596404,-3.394302247,10.77854717,-8.655296904,10.77854717,-8.655296904,0.1432131434,-3.53751539,-3.394302247,,,,plumbing,,
pi-48,Cast Iron,,lv-6,,,,0.000125478677,10.55864667,-8.671997404,-3.53751539,10.59204767,-8.638596404,-3.394302247,10.57534717,-8.655296904,10.57534717,-8.655296904,0.1432131434,-3.53751539,-3.394302247,,,,plumbing,,
pi-49,Cast Iron,,lv-6,,,,0.000125478677,10.35544667,-8.671997404,-3.53751539,10.38884767,-8.638596404,-3.394302247,10.37214717,-8.655296904,10.37214717,-8.655296904,0.1432131434,-3.53751539,-3.394302247,,,,plumbing,,
pi-50,Cast Iron,,lv-6,,,,0.000125478677,10.15224667,-8.671997404,-3.53751539,10.18564767,-8.638596404,-3.394302247,10.16894717,-8.655296904,10.16894717,-8.655296904,0.1432131434,-3.53751539,-3.394302247,,,,plumbing,,
pi-51,Cast Iron,,lv-6,,,,0.000125478677,9.949046666,-8.671997404,-3.53751539,9.982447666,-8.638596404,-3.394302247,9.965747166,-8.655296904,9.965747166,-8.655296904,0.1432131434,-3.53751539,-3.394302247,,,,plumbing,,
pi-52,Cast Iron,,lv-6,,,,0.000125478677,9.745846666,-8.671997404,-3.53751539,9.779247666,-8.638596404,-3.394302247,9.762547166,-8.655296904,9.762547166,-8.655296904,0.1432131434,-3.53751539,-3.394302247,,,,plumbing,,
pi-53,Cast Iron,,lv-6,,,,0.000125478677,9.542646666,-8.671997404,-3.53751539,9.576047666,-8.638596404,-3.394302247,9.559347166,-8.655296904,9.559347166,-8.655296904,0.1432131434,-3.53751539,-3.394302247,,,,plumbing,,
pi-54,Cast Iron,,lv-6,,,,0.000125478677,9.339446666,-8.671997404,-3.53751539,9.372847666,-8.638596404,-3.394302247,9.356147166,-8.655296904,9.356147166,-8.655296904,0.1432131434,-3.53751539,-3.394302247,,,,plumbing,,
pi-55,Cast Iron,,lv-6,,,,0.000125478677,9.136246666,-8.671997404,-3.53751539,9.169647666,-8.638596404,-3.394302247,9.152947166,-8.655296904,9.152947166,-8.655296904,0.1432131434,-3.53751539,-3.394302247,,,,plumbing,,
pi-56,Cast Iron,,lv-6,,,,0.000125478677,8.933046666,-8.671997404,-3.53751539,8.966447666,-8.638596404,-3.394302247,8.949747166,-8.655296904,8.949747166,-8.655296904,0.1432131434,-3.53751539,-3.394302247,,,,plumbing,,
pi-57,Cast Iron,,lv-6,,,,0.000125478677,8.729846666,-8.671997404,-3.53751539,8.763247666,-8.638596404,-3.394302247,8.746547166,-8.655296904,8.746547166,-8.655296904,0.1432131434,-3.53751539,-3.394302247,,,,plumbing,,
pi-58,Cast Iron,,lv-6,,,,0.000125478677,8.526646666,-8.671997404,-3.53751539,8.560047666,-8.638596404,-3.394302247,8.543347166,-8.655296904,8.543347166,-8.655296904,0.1432131434,-3.53751539,-3.394302247,,,,plumbing,,
pi-59,Cast Iron,,lv-6,,,,0.000125478677,8.323446666,-8.671997404,-3.53751539,8.356847666,-8.638596404,-3.394302247,8.340147166,-8.655296904,8.340147166,-8.655296904,0.1432131434,-3.53751539,-3.394302247,,,,plumbing,,
pi-60,Copper,,lv-7,,,,0.003653604555,-4.1544875,2.6019125,13.2699125,1.542968069,2.6304875,13.2984875,1.542968069,2.6162,-4.1544875,2.6162,5.697455569,13.2842,13.2842,,,,plumbing,,
pi-61,Copper,,lv-7,,,,0.0004166653617,-4.1894125,2.6368375,13.2699125,-4.1608375,3.286588273,13.2984875,-4.175125,3.286588273,-4.175125,2.6368375,0.6497507733,13.2842,13.2842,,,,plumbing,,
pi-62,Copper,,lv-7,,,,0.00170419477,-8.991062143,2.5511125,13.2699125,-6.333529332,2.5796875,13.2984875,-6.333529332,2.5654,-8.991062143,2.5654,2.657532811,13.2842,13.2842,,,,plumbing,,
pi-63,Copper,,lv-7,,,,0.01099553127,-15.2479375,2.5003125,13.1556125,1.898568069,2.5288875,13.1841875,1.898568069,2.5146,-15.2479375,2.5146,17.14650557,13.1699,13.1699,,,,plumbing,,
pi-64,Copper,,lv-7,,,,0.005397936411,-15.2828625,2.5352375,13.1556125,-15.2542875,10.95281592,13.1841875,-15.268575,2.5352375,-15.268575,10.95281592,8.417578421,13.1699,13.1699,,,,plumbing,,
pi-65,Copper,,lv-7,,,,0.002958214362,-30.229175,11.3458625,13.1619625,-15.2828625,11.3617375,13.1778375,-15.2828625,11.3538,-30.229175,11.3538,14.9463125,13.1699,13.1699,,,,plumbing,,
pi-66,Copper,,lv-7,,,,0.004074988427,-12.68809375,2.4495125,13.2699125,-6.333529332,2.4780875,13.2984875,-12.68809375,2.4638,-6.333529332,2.4638,6.354564418,13.2842,13.2842,,,,plumbing,,
pi-67,Copper,,lv-7,,,,0.002291500015,-1.4716125,2.3987125,13.2699125,2.101768069,2.4272875,13.2984875,2.101768069,2.413,-1.4716125,2.413,3.573380569,13.2842,13.2842,,,,plumbing,,
pi-68,Copper,,lv-7,,,,0.0008657613654,-1.5065375,1.042288392,13.2699125,-1.4779625,2.3923625,13.2984875,-1.49225,1.042288392,-1.49225,2.3923625,1.350074108,13.2842,13.2842,,,,plumbing,,
pi-69,Copper,,lv-7,,,,0.0008439347261,1.549318069,2.6368375,13.2699125,1.577893069,3.952875,13.2984875,1.563605569,3.952875,1.563605569,2.6368375,1.3160375,13.2842,13.2842,,,,plumbing,,
pi-70,Copper,,lv-7,,,,0.0009090877086,1.955718069,2.5860375,13.2699125,1.984293069,4.003675,13.2984875,1.970005569,4.003675,1.970005569,2.5860375,1.4176375,13.2842,13.2842,,,,plumbing,,
pi-71,Copper,,lv-7,,,,0.0009416641999,1.904918069,2.5352375,13.1556125,1.933493069,4.003675,13.1841875,1.919205569,4.003675,1.919205569,2.5352375,1.4684375,13.1699,13.1699,,,,plumbing,,
pi-72,Copper,,lv-7,,,,0.0009742406911,2.006518069,2.4844375,13.2699125,2.035093069,4.003675,13.2984875,2.020805569,4.003675,2.020805569,2.4844375,1.5192375,13.2842,13.2842,,,,plumbing,,
pi-73,Copper,,lv-7,,,,0.001006817182,2.108118069,2.4336375,13.2699125,2.136693069,4.003675,13.2984875,2.122405569,4.003675,2.122405569,2.4336375,1.5700375,13.2842,13.2842,,,,plumbing,,
pi-74,Copper,,lv-10,,,,5.750377597E-06,-4.352925,8.0597375,18.3816625,-4.323871345,8.0756125,18.3975375,-4.352925,8.067675,-4.323871345,8.067675,0.02905365536,18.3896,18.3896,,,,plumbing,,
pi-75,Copper,,lv-10,,,,4.90109625E-06,-4.20941268,7.8565375,18.3816625,-4.18465,7.8724125,18.3975375,-4.18465,7.864475,-4.20941268,7.864475,0.02476268018,18.3896,18.3896,,,,plumbing,,
pi-76,Copper,,lv-10,,,,2.230836109E-05,-6.7357625,8.1327625,19.0134875,-6.7198875,8.1486375,19.1262,-6.727825,8.1407,-6.727825,8.1407,0.1127125,19.1262,19.0134875,,,,plumbing,,
pi-77,Copper,,lv-10,,,,2.167995655E-05,-6.7135375,8.1327625,18.9912625,-6.604,8.1486375,19.0071375,-6.7135375,8.1407,-6.604,8.1407,0.1095375,18.9992,18.9992,,,,plumbing,,
pi-78,Copper,,lv-10,,,,8.48346126E-05,-6.59765,8.1327625,18.5562875,-6.581775,8.1486375,18.9849125,-6.5897125,8.1407,-6.5897125,8.1407,0.428625,18.9849125,18.5562875,,,,plumbing,,
pi-79,Copper,,lv-10,,,,0.000456850099,-6.59765,5.8181875,18.5340625,-6.581775,8.1264125,18.5499375,-6.5897125,8.1264125,-6.5897125,5.8181875,2.308225,18.542,18.542,,,,plumbing,,
pi-80,Copper,,lv-10,,,,0.0004493092445,-6.575425,5.7959625,18.5340625,-4.3053,5.8118375,18.5499375,-6.575425,5.8039,-4.3053,5.8039,2.270125,18.542,18.542,,,,plumbing,,
pi-81,Copper,,lv-10,,,,3.456224958E-05,-4.29895,5.7959625,18.3530875,-4.283075,5.8118375,18.5277125,-4.2910125,5.8039,-4.2910125,5.8039,0.174625,18.5277125,18.3530875,,,,plumbing,,
pi-82,Copper,,lv-10,,,,0.0003799591879,-4.29895,5.8181875,18.3308625,-4.283075,7.737922876,18.3467375,-4.2910125,5.8181875,-4.2910125,7.737922876,1.919735376,18.3388,18.3388,,,,plumbing,,
pi-83,Copper,,lv-10,,,,3.142022689E-06,-4.29895,7.750622876,18.3594375,-4.283075,7.766497876,18.3753125,-4.2910125,7.758560376,-4.2910125,7.758560376,0.015875,18.3594375,18.3753125,,,,plumbing,,
pi-84,Copper,,lv-10,,,,2.129109384E-05,-4.289319546,7.765711248,18.3816625,-4.214614296,7.862935236,18.3975375,-4.282817527,7.770264011,-4.221116315,7.858382473,0.1075727797,18.3896,18.3896,,,,plumbing,,
pi-85,Copper,,lv-10,,,,4.893615836E-05,-4.29895,7.779197876,18.3308625,-4.283075,8.026446732,18.3467375,-4.2910125,7.779197876,-4.2910125,8.026446732,0.2472488556,18.3388,18.3388,,,,plumbing,,
pi-86,Copper,,lv-10,,,,3.541712463E-06,-4.319381217,8.04522436,18.3816625,-4.295502628,8.069102948,18.3975375,-4.313768556,8.063490288,-4.301115288,8.05083702,0.01789442373,18.3896,18.3896,,,,plumbing,,
pi-87,Copper,,lv-10,,,,4.398831764E-06,-4.29895,8.032796732,18.3530875,-4.283075,8.048671732,18.3753125,-4.2910125,8.040734232,-4.2910125,8.040734232,0.022225,18.3530875,18.3753125,,,,plumbing,,
pi-88,PVC - DWV,,lv-10,,,,4.079743022E-05,-4.352925,7.9359125,18.1054375,-4.3386502,7.9962375,18.1657625,-4.352925,7.966075,-4.3386502,7.966075,0.0142748,18.1356,18.1356,,,,plumbing,,
pi-89,PVC - DWV,,lv-10,,,,0.002604211765,-4.2910125,7.9359125,17.1466002,-4.2306875,7.9962375,18.0577998,-4.26085,7.966075,-4.26085,7.966075,0.9111996,17.1466002,18.0577998,,,,plumbing,,
pi-90,PVC - DWV,,lv-10,,,,6.351913068E-05,-4.206875,7.9359125,18.1054375,-4.18465,7.9962375,18.1657625,-4.206875,7.966075,-4.18465,7.966075,0.022225,18.1356,18.1356,,,,plumbing,,
pi-91,PVC - DWV,,lv-10,,,,0.003225072633,-4.71805,6.276975,17.01165,-4.403725,6.391275,17.12595,-4.71805,6.334125,-4.403725,6.334125,0.314325,17.0688,17.0688,,,,plumbing,,
pi-92,PVC - DWV,,lv-8,,,,0.003383489341,-4.318,5.3594,17.01165,-4.2037,5.689164755,17.12595,-4.26085,5.3594,-4.26085,5.689164755,0.3297647552,17.0688,17.0688,,,,plumbing,,
pi-93,PVC - DWV,,lv-8,,,,0.001804820472,-4.318,6.015346924,17.01165,-4.2037,6.19125,17.12595,-4.26085,6.19125,-4.26085,6.015346924,0.1759030755,17.0688,17.0688,,,,plumbing,,
pi-94,PVC - DWV,,lv-8,,,,0.03503588602,-1.9129375,5.159375,13.5112252,-1.7986375,5.273675,16.925925,-1.8557875,5.216525,-1.8557875,5.216525,3.4146998,13.5112252,16.925925,,,,plumbing,,
pi-95,PVC - DWV,,lv-8,,,,0.0217448079,-4.117975,5.159375,17.01165,-1.9986625,5.273675,17.12595,-1.9986625,5.216525,-4.117975,5.216525,2.1193125,17.0688,17.0688,,,,plumbing,,
pi-96,PVC - DWV,,lv-8,,,,0.00322244869,-1.825470155,5.159375,13.07797984,-1.522567345,5.273675,13.38088266,-1.562978497,5.216525,-1.785059003,5.216525,0.3140692629,13.118391,13.3404715,,,,plumbing,,
pi-97,PVC - DWV,,lv-8,,,,0.003870093594,-4.2910125,6.53415,17.0386375,-4.2306875,7.8882748,17.0989625,-4.26085,7.8882748,-4.26085,6.53415,1.3541248,17.0688,17.0688,,,,plumbing,,
pi-98,PVC - DWV,,lv-7,,,,0.003094766668,-1.93675,5.159375,9.4742,-1.635125,5.273675,9.5885,-1.635125,5.216525,-1.93675,5.216525,0.301625,9.53135,9.53135,,,,plumbing,,
pi-99,PVC - DWV,,lv-7,,,,0.0005373817995,-1.5494,5.159375,9.3361002,-1.4351,5.273675,9.388475,-1.49225,5.216525,-1.49225,5.216525,0.0523748,9.388475,9.3361002,,,,plumbing,,
pi-100,PVC - DWV,,lv-7,,,,0.003199413633,-1.823882655,5.159375,8.904442345,-1.522567345,5.273675,9.205757655,-1.562978497,5.216525,-1.783471503,5.216525,0.3118241989,9.165346503,8.944853497,,,,plumbing,,
pi-101,PVC - DWV,,lv-7,,,,0.001218398656,-2.049307655,3.146425,9.291792345,-1.884517345,3.260725,9.456582655,-2.008896503,3.203575,-1.924928497,3.203575,0.1187486923,9.416171503,9.332203497,,,,plumbing,,
pi-102,PVC - DWV,,lv-7,,,,6.344653739E-05,-2.9797375,5.8325004,9.9774375,-2.9194125,5.8547,10.0377625,-2.949575,5.8547,-2.949575,5.8325004,0.0221996,10.0076,10.0076,,,,plumbing,,
pi-103,PVC - DWV,,lv-7,,,,4.987159174E-05,-4.1163748,3.4020125,9.9774375,-4.098925,3.4623375,10.0377625,-4.098925,3.432175,-4.1163748,3.432175,0.0174498,10.0076,10.0076,,,,plumbing,,
pi-104,PVC - DWV,,lv-7,,,,0.001878278842,-4.2243375,3.4020125,9.2726002,-4.1640125,3.4623375,9.9297998,-4.194175,3.432175,-4.194175,3.432175,0.6571996,9.2726002,9.9297998,,,,plumbing,,
pi-105,PVC - DWV,,lv-7,,,,0.0006306179294,-4.1163748,3.4020125,9.1646375,-3.895725,3.4623375,9.2249625,-4.1163748,3.432175,-3.895725,3.432175,0.2206498,9.1948,9.1948,,,,plumbing,,
pi-106,PVC - DWV,,lv-4,,,,0.0005972919504,-3.819491956,3.222658044,9.1646375,-3.629058044,3.413091956,9.2249625,-3.798163847,3.391763847,-3.650386153,3.243986153,0.2089892204,9.1948,9.1948,,,,plumbing,,
pi-107,PVC - DWV,,lv-4,,,,0.002867435042,-3.552825,3.1734125,9.1646375,-2.549525,3.2337375,9.2249625,-3.552825,3.203575,-2.549525,3.203575,1.0033,9.1948,9.1948,,,,plumbing,,
pi-108,PVC - DWV,,lv-4,,,,0.0008348228603,-2.473291956,3.1734125,8.926514848,-2.224089848,3.2337375,9.175716956,-2.451963847,3.203575,-2.245417957,3.203575,0.2921,9.154388847,8.947842957,,,,plumbing,,
pi-109,PVC - DWV,,lv-4,,,,0.0001496359363,-2.147856804,3.1734125,8.877269304,-2.0955,3.2337375,8.937594304,-2.0955,3.203575,-2.147856804,3.203575,0.05235680413,8.907431804,8.907431804,,,,plumbing,,
pi-110,PVC - DWV,,lv-7,,,,0.001563856223,-1.91135,3.146425,9.009031804,-1.79705,3.260725,9.1614498,-1.8542,3.203575,-1.8542,3.203575,0.1524179959,9.1614498,9.009031804,,,,plumbing,,
pi-111,PVC - DWV,,lv-7,,,,0.003720333632,-2.8717748,5.7245377,9.9774375,-1.5700502,5.7848627,10.0377625,-2.8717748,5.7547002,-1.5700502,5.7547002,1.3017246,10.0076,10.0076,,,,plumbing,,
pi-112,Copper,,lv-7,,,,8.012157857E-05,-1.52955625,4.03225,10.2250875,-1.51368125,4.048125,10.6299,-1.52161875,4.0401875,-1.52161875,4.0401875,0.4048125,10.2250875,10.6299,,,,plumbing,,
pi-113,Copper,,lv-7,,,,0.0001301306102,-1.446305963,4.189680863,10.3044625,-1.430430963,4.847162887,10.3203375,-1.438368463,4.847162887,-1.438368463,4.189680863,0.657482024,10.3124,10.3124,,,,plumbing,,
pi-114,Copper,,lv-7,,,,6.001263336E-05,-1.52955625,4.092575,10.3266875,-1.51368125,4.10845,10.6299,-1.52161875,4.1005125,-1.52161875,4.1005125,0.3032125,10.3266875,10.6299,,,,plumbing,,
pi-115,Copper,,lv-7,,,,1.225388849E-05,-4.1608375,3.5258375,10.2536625,-4.098925,3.5417125,10.2695375,-4.098925,3.533775,-4.1608375,3.533775,0.0619125,10.2616,10.2616,,,,plumbing,,
pi-116,Copper,,lv-7,,,,2.642998759E-05,-3.0591125,5.721163073,10.2536625,-3.0432375,5.8547,10.2695375,-3.051175,5.8547,-3.051175,5.721163073,0.1335369265,10.2616,10.2616,,,,plumbing,,
pi-117,Copper,,lv-7,,,,1.593262342E-05,-2.8559125,5.774200773,10.2536625,-2.8400375,5.8547,10.2695375,-2.847975,5.8547,-2.847975,5.774200773,0.08049922671,10.2616,10.2616,,,,plumbing,,
pi-118,Copper,,lv-7,,,,2.230836109E-05,-4.365625,3.629488273,10.8854875,-4.34975,3.645363273,10.9982,-4.3576875,3.637425773,-4.3576875,3.637425773,0.1127125,10.9982,10.8854875,,,,plumbing,,
pi-119,Copper,,lv-7,,,,1.225388849E-05,-4.1608375,3.3226375,10.2536625,-4.098925,3.3385125,10.2695375,-4.098925,3.330575,-4.1608375,3.330575,0.0619125,10.2616,10.2616,,,,plumbing,,
