id,name,number,level_id,created_at,updated_at,base_offset,volume,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,start_x,start_y,end_x,end_y,length,start_z,end_z,shape,size_x,size_y,system_type,start_node_id,end_node_id
du-84,Tees,,lv-2,,,,0.01555401976,-6.8945125,-3.242586819,5.4483,-6.7929125,-1.323975,5.5499,-6.8437125,-1.323975,-6.8437125,-3.242586819,1.918611819,5.4991,5.4991,round,0.1016,0.1016,hvac,,
du-85,Tees,,lv-2,,,,0.005199849255,-6.8945125,-8.898884025,4.953,-6.7929125,-8.257474769,5.0546,-6.8437125,-8.257474769,-6.8437125,-8.898884025,0.6414092558,5.0038,5.0038,round,0.1016,0.1016,hvac,,
du-86,Tees,,lv-2,,,,0.003721264856,-6.8945125,-3.648075,4.999973869,-6.7929125,-3.330575,5.4483,-6.8437125,-3.374569091,-6.8437125,-3.604080909,0.459023638,5.4229,5.025373869,round,0.1016,0.1016,hvac,,
du-87,Tees,,lv-2,,,,0.002228376763,-6.8945125,-4.010936819,4.898373869,-6.7929125,-3.736063181,4.999973869,-6.8437125,-4.010936819,-6.8437125,-3.736063181,0.274873638,4.949173869,4.949173869,round,0.1016,0.1016,hvac,,
du-88,Tees,,lv-2,,,,0.02668085414,-6.8945125,-7.795536819,5.4483,-6.7929125,-4.504413181,5.5499,-6.8437125,-4.504413181,-6.8437125,-7.795536819,3.291123638,5.4991,5.4991,round,0.1016,0.1016,hvac,,
du-89,Tees,,lv-2,,,,0.003209906515,-6.8945125,-8.169486588,5.0546,-6.7929125,-7.883525,5.4483,-6.8437125,-7.927519091,-6.8437125,-8.125492498,0.3959468146,5.4229,5.08,round,0.1016,0.1016,hvac,,
du-90,Tees,,lv-4,,,,0.009472117551,6.858,-1.2080875,7.7216,6.9596,-1.1064875,8.89,6.9088,-1.1572875,6.9088,-1.1572875,1.1684,7.7216,8.89,round,0.1016,0.1016,hvac,,
du-91,Tees,,lv-4,,,,0.0273115694,6.2738,-8.035551147,9.509373318,6.3754,-4.666627829,9.610973318,6.3246,-4.666627829,6.3246,-8.035551147,3.368923318,9.560173318,9.560173318,round,0.1016,0.1016,hvac,,
du-92,Tees,,lv-4,,,,0.004912706432,6.2738,-4.59478578,9.051115902,6.3754,-4.094444265,9.551457416,6.3246,-4.558864755,6.3246,-4.13036529,0.6059897552,9.515536392,9.087036927,round,0.1016,0.1016,hvac,,
du-93,Tees,,lv-4,,,,0.01380240672,6.2738,-4.022602217,8.9916,6.3754,-2.32005451,9.0932,6.3246,-4.022602217,6.3246,-2.32005451,1.702547706,9.0424,9.0424,round,0.1016,0.1016,hvac,,
du-94,Tees,,lv-4,,,,0.005674282147,6.333315902,-2.248212461,8.9916,6.900084098,-1.681444265,9.0932,6.369236927,-2.212291437,6.864163073,-1.71736529,0.6999312693,9.0424,9.0424,round,0.1016,0.1016,hvac,,
du-95,Tees,,lv-4,,,,0.002431382617,6.858,-1.609602217,8.9916,6.9596,-1.3096875,9.0932,6.9088,-1.3096875,6.9088,-1.609602217,0.2999147165,9.0424,9.0424,round,0.1016,0.1016,hvac,,
du-96,Tees,,lv-7,,,,0.009472117551,6.858,-1.2080875,11.7856,6.9596,-1.1064875,12.954,6.9088,-1.1572875,6.9088,-1.1572875,1.1684,12.954,11.7856,round,0.1016,0.1016,hvac,,
du-97,Tees,,lv-7,,,,0.004912706432,5.2959,-4.59478578,13.1151159,5.3975,-4.094444265,13.61545742,5.3467,-4.558864755,5.3467,-4.13036529,0.6059897552,13.57953639,13.15103693,round,0.1016,0.1016,hvac,,
du-98,Tees,,lv-7,,,,0.005874656159,5.2959,-4.022602217,13.0556,5.3975,-3.29795451,13.1572,5.3467,-4.022602217,5.3467,-3.29795451,0.7246477062,13.1064,13.1064,round,0.1016,0.1016,hvac,,
du-99,Tees,,lv-7,,,,0.01688581451,5.355415902,-3.226112461,13.0556,6.900084098,-1.681444265,13.1572,5.391336927,-3.190191437,6.864163073,-1.71736529,2.082890712,13.1064,13.1064,round,0.1016,0.1016,hvac,,
du-100,Tees,,lv-7,,,,0.002431382617,6.858,-1.609602217,13.0556,6.9596,-1.3096875,13.1572,6.9088,-1.3096875,6.9088,-1.609602217,0.2999147165,13.1064,13.1064,round,0.1016,0.1016,hvac,,
du-101,Tees,,lv-4,,,,0.01736982429,-9.138706549,-1.2080875,9.5123,-6.9961125,-1.1064875,9.6139,-9.138706549,-1.1572875,-6.9961125,-1.1572875,2.142594049,9.5631,9.5631,round,0.1016,0.1016,hvac,,
du-102,Tees,,lv-7,,,,0.01369498672,-9.351130695,-1.221192188,11.78520587,-9.247966282,-1.106489029,13.47523985,-9.298766261,-1.170393717,-9.300330716,-1.1572875,1.689297287,13.47484572,11.7856,round,0.1016,0.1016,hvac,,
du-103,Tees,,lv-7,,,,0.01743192143,-9.146366326,-1.222375,13.5763,-6.9961125,-1.120775,13.6779,-6.9961125,-1.171575,-9.146366326,-1.171575,2.150253826,13.6271,13.6271,round,0.1016,0.1016,hvac,,
du-104,Tees,,lv-7,,,,0.005209661078,-6.8945125,-8.898884025,13.0683,-6.7929125,-8.256264466,13.1699,-6.8437125,-8.256264466,-6.8437125,-8.898884025,0.642619559,13.1191,13.1191,round,0.1016,0.1016,hvac,,
du-105,Tees,,lv-4,,,,0.01561040457,-6.8945125,-3.235254471,9.5123,-6.7929125,-1.3096875,9.6139,-6.8437125,-1.3096875,-6.8437125,-3.235254471,1.925566971,9.5631,9.5631,round,0.1016,0.1016,hvac,,
