id,number,base_offset,system_type
mn-39,,3.658,hvac
mn-40,,3.658,hvac
mn-41,,3.505,hvac
mn-42,,3.505,hvac
mn-43,,3.658,hvac
mn-44,,3.658,hvac
mn-55,,3.658,hvac
mn-56,,3.658,hvac
mn-57,,3.658,hvac
mn-58,,3.658,hvac
mn-59,,3.658,hvac
mn-60,,3.658,hvac
mn-78,,3.658,hvac
mn-79,,3.658,hvac
mn-80,,3.658,hvac
