id,number,base_offset,start_z,end_z,shape,size_x,size_y,system_type,start_node_id,end_node_id
du-36,,,20.676,20.676,round,0.102,0.102,hvac,,
du-37,,,19.914,20.523,round,0.102,0.102,hvac,,
