id,number,base_offset,start_z,end_z,shape,size_x,size_y,system_type,start_node_id,end_node_id
du-482,,,12.903,12.649,round,0.152,0.152,hvac,,
du-483,,,13.056,13.056,round,0.203,0.203,hvac,,
du-484,,,12.497,12.497,round,0.152,0.152,hvac,,
du-485,,,13.056,13.056,round,0.203,0.203,hvac,,
du-486,,,13.056,13.056,round,0.203,0.203,hvac,,
du-487,,,13.056,13.056,round,0.203,0.203,hvac,,
du-488,,,12.84,12.84,round,0.203,0.203,hvac,,
du-489,,,12.84,12.84,round,0.203,0.203,hvac,,
du-490,,,12.84,12.84,round,0.203,0.203,hvac,,
du-491,,,13.056,13.056,round,0.203,0.203,hvac,,
du-492,,,13.056,13.056,round,0.102,0.102,hvac,,
du-493,,,13.462,13.462,round,0.102,0.102,hvac,,
du-494,,,13.056,13.056,round,0.102,0.102,hvac,,
du-495,,,13.056,13.056,round,0.102,0.102,hvac,,
du-496,,,13.056,13.056,round,0.102,0.102,hvac,,
du-497,,,13.386,13.132,round,0.102,0.102,hvac,,
du-498,,,12.891,12.891,round,0.102,0.102,hvac,,
du-499,,,13.354,12.935,round,0.102,0.102,hvac,,
du-500,,,13.056,13.056,round,0.102,0.102,hvac,,
du-501,,,13.462,13.462,round,0.102,0.102,hvac,,
du-502,,,13.354,13.1,round,0.102,0.102,hvac,,
du-503,,,13.354,12.935,round,0.102,0.102,hvac,,
du-504,,,12.89,12.89,round,0.102,0.102,hvac,,
du-505,,,12.891,12.89,round,0.102,0.102,hvac,,
du-506,,,13.056,13.056,round,0.203,0.203,hvac,,
du-507,,,13.056,13.056,round,0.102,0.102,hvac,,
du-508,,,13.056,13.056,round,0.102,0.102,hvac,,
du-509,,,13.084,13.167,round,0.203,0.203,hvac,,
du-510,,,13.195,13.195,round,0.203,0.203,hvac,,
du-511,,,13.195,13.195,round,0.203,0.203,hvac,,
du-512,,,13.195,13.195,round,0.203,0.203,hvac,,
du-513,,,13.195,13.195,round,0.203,0.203,hvac,,
du-514,,,13.195,13.195,round,0.203,0.203,hvac,,
du-515,,,13.195,13.195,round,0.203,0.203,hvac,,
du-516,,,13.056,13.056,round,0.203,0.203,hvac,,
du-517,,,13.056,13.056,round,0.203,0.203,hvac,,
du-518,,,13.056,13.056,round,0.203,0.203,hvac,,
du-519,,,12.903,12.649,round,0.152,0.152,hvac,,
du-520,,,13.056,13.056,round,0.203,0.203,hvac,,
du-521,,,12.497,12.497,round,0.152,0.152,hvac,,
du-522,,,13.056,13.056,round,0.203,0.203,hvac,,
du-523,,,13.056,13.056,round,0.203,0.203,hvac,,
du-524,,,13.056,13.056,round,0.203,0.203,hvac,,
du-525,,,12.84,12.84,round,0.203,0.203,hvac,,
du-526,,,12.84,12.84,round,0.203,0.203,hvac,,
du-527,,,12.84,12.84,round,0.203,0.203,hvac,,
du-528,,,13.056,13.056,round,0.203,0.203,hvac,,
du-529,,,13.056,13.056,round,0.102,0.102,hvac,,
du-530,,,13.462,13.462,round,0.102,0.102,hvac,,
du-531,,,13.056,13.056,round,0.102,0.102,hvac,,
du-532,,,13.056,13.056,round,0.102,0.102,hvac,,
du-533,,,13.056,13.056,round,0.102,0.102,hvac,,
du-534,,,13.106,13.106,round,0.102,0.102,hvac,,
du-535,,,13.386,13.132,round,0.102,0.102,hvac,,
du-536,,,13.106,13.106,round,0.102,0.102,hvac,,
du-537,,,13.354,13.151,round,0.102,0.102,hvac,,
du-538,,,13.106,13.106,round,0.102,0.102,hvac,,
du-539,,,13.056,13.056,round,0.102,0.102,hvac,,
du-540,,,13.462,13.462,round,0.102,0.102,hvac,,
du-541,,,13.354,13.1,round,0.102,0.102,hvac,,
du-542,,,13.354,13.151,round,0.102,0.102,hvac,,
du-543,,,13.106,13.106,round,0.102,0.102,hvac,,
du-544,,,13.462,13.462,round,0.203,0.203,hvac,,
du-545,,,13.462,13.462,round,0.203,0.203,hvac,,
du-546,,,13.462,13.462,round,0.203,0.203,hvac,,
du-547,,,13.056,13.056,round,0.203,0.203,hvac,,
du-548,,,13.373,13.145,round,0.203,0.203,hvac,,
du-549,,,13.145,13.373,round,0.203,0.203,hvac,,
du-550,,,13.411,13.411,round,0.203,0.203,hvac,,
du-551,,,13.056,13.056,round,0.203,0.203,hvac,,
du-552,,,13.322,13.145,round,0.203,0.203,hvac,,
du-553,,,13.145,13.373,round,0.203,0.203,hvac,,
du-554,,,13.411,13.411,round,0.203,0.203,hvac,,
du-555,,,13.411,13.411,round,0.203,0.203,hvac,,
du-556,,,13.056,13.056,round,0.203,0.203,hvac,,
du-557,,,13.056,13.056,round,0.203,0.203,hvac,,
du-558,,,13.056,13.056,round,0.203,0.203,hvac,,
du-559,,,13.373,13.145,round,0.203,0.203,hvac,,
du-560,,,13.056,13.056,round,0.203,0.203,hvac,,
du-561,,,13.056,13.056,round,0.203,0.203,hvac,,
du-562,,,13.373,13.145,round,0.203,0.203,hvac,,
du-563,,,13.056,13.056,round,0.203,0.203,hvac,,
du-564,,,13.056,13.056,round,0.203,0.203,hvac,,
du-565,,,13.056,13.056,round,0.203,0.203,hvac,,
du-566,,,13.056,13.056,round,0.203,0.203,hvac,,
du-567,,,12.948,12.75,round,0.203,0.203,hvac,,
du-568,,,13.056,13.056,round,0.203,0.203,hvac,,
du-569,,,12.66,12.66,round,0.203,0.203,hvac,,
du-570,,,12.66,12.66,round,0.203,0.203,hvac,,
du-571,,,12.948,12.75,round,0.203,0.203,hvac,,
du-572,,,12.66,12.66,round,0.203,0.203,hvac,,
du-573,,,12.66,12.66,round,0.203,0.203,hvac,,
du-574,,,13.056,13.056,round,0.203,0.203,hvac,,
du-575,,,12.84,12.75,round,0.203,0.203,hvac,,
du-576,,,12.66,12.66,round,0.203,0.203,hvac,,
du-577,,,12.66,12.66,round,0.203,0.203,hvac,,
du-578,,,13.056,13.056,round,0.203,0.203,hvac,,
du-579,,,13.322,13.145,round,0.203,0.203,hvac,,
du-580,,,13.411,13.411,round,0.203,0.203,hvac,,
du-581,,,13.056,13.056,round,0.203,0.203,hvac,,
du-582,,,13.462,13.462,round,0.203,0.203,hvac,,
du-583,,,13.056,13.056,round,0.203,0.203,hvac,,
du-584,,,13.056,13.056,round,0.203,0.203,hvac,,
du-585,,,13.246,13.145,round,0.203,0.203,hvac,,
du-586,,,13.411,13.411,round,0.203,0.203,hvac,,
du-587,,,13.411,13.411,round,0.203,0.203,hvac,,
du-588,,,13.056,13.056,round,0.203,0.203,hvac,,
du-589,,,13.056,13.056,round,0.203,0.203,hvac,,
du-590,,,13.056,13.056,round,0.203,0.203,hvac,,
du-591,,,13.056,13.056,round,0.203,0.203,hvac,,
du-592,,,13.411,13.411,round,0.102,0.102,hvac,,
du-593,,,13.411,13.411,round,0.102,0.102,hvac,,
du-594,,,13.462,13.462,round,0.102,0.102,hvac,,
du-595,,,13.462,13.462,round,0.102,0.102,hvac,,
du-596,,,13.106,13.106,round,0.102,0.102,hvac,,
du-597,,,13.346,13.16,round,0.102,0.102,hvac,,
du-598,,,13.106,13.106,round,0.102,0.102,hvac,,
du-599,,,13.338,13.17,round,0.102,0.102,hvac,,
du-600,,,13.106,13.106,round,0.102,0.102,hvac,,
du-601,,,13.151,13.303,round,0.102,0.102,hvac,,
du-602,,,13.106,13.106,round,0.102,0.102,hvac,,
du-603,,,13.151,13.303,round,0.102,0.102,hvac,,
du-604,,,13.462,13.462,round,0.102,0.102,hvac,,
du-605,,,13.462,13.462,round,0.102,0.102,hvac,,
du-606,,,13.462,13.462,round,0.102,0.102,hvac,,
du-607,,,13.462,13.462,round,0.102,0.102,hvac,,
du-608,,,13.462,13.462,round,0.102,0.102,hvac,,
du-609,,,13.462,13.462,round,0.102,0.102,hvac,,
du-610,,,13.386,13.142,round,0.102,0.102,hvac,,
du-611,,,13.066,13.066,round,0.102,0.102,hvac,,
du-612,,,13.142,13.518,round,0.102,0.102,hvac,,
du-613,,,13.594,13.594,round,0.102,0.102,hvac,,
du-614,,,13.614,13.614,round,0.102,0.102,hvac,,
du-615,,,13.538,13.168,round,0.102,0.102,hvac,,
du-616,,,13.091,13.091,round,0.102,0.102,hvac,,
du-617,,,13.462,13.462,round,0.102,0.102,hvac,,
du-618,,,13.406,13.378,round,0.102,0.102,hvac,,
du-619,,,13.319,13.168,round,0.102,0.102,hvac,,
du-620,,,13.614,13.614,round,0.102,0.102,hvac,,
du-621,,,13.536,13.24,round,0.102,0.102,hvac,,
du-622,,,13.594,13.594,round,0.102,0.102,hvac,,
du-623,,,13.594,13.594,round,0.102,0.102,hvac,,
du-624,,,13.549,13.214,round,0.102,0.102,hvac,,
du-625,,,13.106,13.106,round,0.102,0.102,hvac,,
du-626,,,13.462,13.462,round,0.203,0.203,hvac,,
du-627,,,13.462,13.462,round,0.203,0.203,hvac,,
du-628,,,13.31,13.157,round,0.203,0.203,hvac,,
du-629,,,13.005,13.005,round,0.203,0.203,hvac,,
du-630,,,13.31,13.157,round,0.203,0.203,hvac,,
du-631,,,13.31,13.142,round,0.203,0.203,hvac,,
du-632,,,13.462,13.462,round,0.203,0.203,hvac,,
du-633,,,13.157,13.157,round,0.203,0.203,hvac,,
du-634,,,13.157,13.157,round,0.203,0.203,hvac,,
du-635,,,13.157,13.157,round,0.203,0.203,hvac,,
du-636,,,13.462,13.462,round,0.203,0.203,hvac,,
du-637,,,13.005,13.005,round,0.203,0.203,hvac,,
du-638,,,13.31,13.157,round,0.203,0.203,hvac,,
du-639,,,13.116,13.046,round,0.203,0.203,hvac,,
du-640,,,12.954,12.954,round,0.203,0.203,hvac,,
du-641,,,12.954,12.954,round,0.203,0.203,hvac,,
du-642,,,12.954,12.954,round,0.102,0.102,hvac,,
du-643,,,12.954,12.954,round,0.102,0.102,hvac,,
du-644,,,12.954,12.954,round,0.102,0.102,hvac,,
du-645,,,12.954,12.954,round,0.102,0.102,hvac,,
du-646,,,12.954,12.954,round,0.102,0.102,hvac,,
du-647,,,12.954,12.954,round,0.102,0.102,hvac,,
du-648,,,13.233,13.233,round,0.102,0.102,hvac,,
du-649,,,12.954,12.954,round,0.102,0.102,hvac,,
du-650,,,13.183,13.183,round,0.203,0.203,hvac,,
du-651,,,13.198,13.198,round,0.203,0.203,hvac,,
du-652,,,13.198,13.198,round,0.203,0.203,hvac,,
du-653,,,13.108,13.043,round,0.203,0.203,hvac,,
du-654,,,13.029,13.489,round,0.102,0.102,hvac,,
du-655,,,13.564,13.564,round,0.102,0.102,hvac,,
du-656,,,13.469,13.049,round,0.102,0.102,hvac,,
du-657,,,13.198,13.198,round,0.203,0.203,hvac,,
du-658,,,13.198,13.198,round,0.203,0.203,hvac,,
du-659,,,13.043,13.093,round,0.203,0.203,hvac,,
du-660,,,13.183,13.183,round,0.203,0.203,hvac,,
du-661,,,13.233,13.233,round,0.102,0.102,hvac,,
du-662,,,12.988,13.216,round,0.102,0.102,hvac,,
du-663,,,13.189,12.999,round,0.102,0.102,hvac,,
du-664,,,12.967,12.967,round,0.203,0.203,hvac,,
du-665,,,13.183,13.183,round,0.203,0.203,hvac,,
du-666,,,13.183,13.183,round,0.203,0.203,hvac,,
du-667,,,13.008,13.106,round,0.203,0.203,hvac,,
du-668,,,12.802,12.662,round,0.152,0.152,hvac,,
du-669,,,12.954,12.954,round,0.203,0.203,hvac,,
du-670,,,12.51,12.51,round,0.152,0.152,hvac,,
du-671,,,13.106,13.106,round,0.203,0.203,hvac,,
du-672,,,13.106,13.106,round,0.203,0.203,hvac,,
du-673,,,13.106,13.106,round,0.102,0.102,hvac,,
du-674,,,13.106,13.106,round,0.102,0.102,hvac,,
du-675,,,13.31,13.31,round,0.203,0.203,hvac,,
du-676,,,13.31,13.31,round,0.203,0.203,hvac,,
du-677,,,13.31,13.31,round,0.203,0.203,hvac,,
du-678,,,13.233,13.282,round,0.203,0.203,hvac,,
du-679,,,12.954,12.751,round,0.152,0.152,hvac,,
du-680,,,13.106,13.106,round,0.203,0.203,hvac,,
du-681,,,12.522,12.522,round,0.152,0.152,hvac,,
du-682,,,12.849,12.849,round,0.152,0.152,hvac,,
du-683,,,12.849,12.849,round,0.152,0.152,hvac,,
du-684,,,13.106,13.106,round,0.102,0.102,hvac,,
du-685,,,13.514,12.929,round,0.102,0.102,hvac,,
du-686,,,12.999,12.873,round,0.102,0.102,hvac,,
du-687,,,12.828,12.828,round,0.102,0.102,hvac,,
du-688,,,13.614,13.614,round,0.102,0.102,hvac,,
du-689,,,13.551,13.17,round,0.102,0.102,hvac,,
du-690,,,13.106,13.106,round,0.102,0.102,hvac,,
du-691,,,13.106,13.106,round,0.102,0.102,hvac,,
du-692,,,13.614,13.614,round,0.102,0.102,hvac,,
du-693,,,13.106,13.106,round,0.102,0.102,hvac,,
du-694,,,13.538,13.183,round,0.102,0.102,hvac,,
du-695,,,13.183,13.538,round,0.102,0.102,hvac,,
du-872,,,12.903,12.903,round,0.203,0.203,hvac,,
du-873,,,12.903,12.903,round,0.203,0.203,hvac,,
du-874,,,12.903,12.903,round,0.152,0.152,hvac,,
du-967,,,13.106,13.106,round,0.102,0.102,hvac,,
du-968,,,13.106,13.106,round,0.102,0.102,hvac,,
du-975,,,13.056,13.056,round,0.203,0.203,hvac,,
du-976,,,13.056,13.056,round,0.203,0.203,hvac,,
du-977,,,12.881,12.979,round,0.203,0.203,hvac,,
du-979,,,12.954,12.954,round,0.102,0.102,hvac,,
du-983,,,12.89,13.019,round,0.152,0.152,hvac,,
du-984,,,13.106,13.106,round,0.203,0.203,hvac,,
du-987,,,12.895,12.968,round,0.203,0.203,hvac,,
du-988,,,13.056,13.056,round,0.203,0.203,hvac,,
du-1023,,,12.891,12.891,round,0.102,0.102,hvac,,
du-1024,,,12.903,12.903,round,0.102,0.102,hvac,,
du-1025,,,13.106,13.106,round,0.102,0.102,hvac,,
du-1026,,,12.954,12.954,round,0.102,0.102,hvac,,
du-1027,,,13.106,13.106,round,0.102,0.102,hvac,,
du-1028,,,13.106,13.106,round,0.102,0.102,hvac,,
du-1029,,,13.106,13.106,round,0.102,0.102,hvac,,
