id,number,base_offset,top_level_id,top_offset,material
sw-15,,0,lv-2,0,"Concrete, Cast-in-Place gray"
sw-16,,0,lv-2,0,"Concrete, Cast-in-Place gray"
sw-17,,0,lv-2,0,"Concrete, Cast-in-Place gray"
sw-18,,0,lv-2,0,"Concrete, Cast-in-Place gray"
