id,number,base_offset,system_type,terminal_type
tm-1,2,0,hvac,
tm-2,3,0,hvac,
tm-3,4,0,hvac,
tm-4,5,0,hvac,
tm-10,12,0,hvac,
tm-21,34,0,hvac,
tm-23,36,0,hvac,
