id,number,base_offset,top_level_id,top_offset,material,shape,size_x,size_y
sc-1,,0,lv-7,0,steel,,0.254,0.254
sc-2,,0,lv-7,0,steel,,0.254,0.254
sc-3,,0,lv-7,0,steel,,0.254,0.254
sc-4,,0,lv-7,0,steel,,0.254,0.254
sc-5,,0,lv-7,0,steel,,0.254,0.254
sc-6,,0,lv-7,0,steel,,0.254,0.254
sc-7,,0,lv-7,0,steel,,0.254,0.254
sc-8,,0,lv-7,0,steel,,0.254,0.254
sc-9,,0,lv-7,0,steel,,0.254,0.254
sc-10,,0,lv-7,0,steel,,0.254,0.254
sc-11,,0,lv-7,0,steel,,0.254,0.254
