id,number,base_offset,system_type,terminal_type
tm-29,,3.048,hvac,
tm-30,,3.048,hvac,
tm-31,,3.048,hvac,
tm-32,,3.048,hvac,
tm-33,,3.048,hvac,
tm-34,,3.048,hvac,
tm-35,,3.048,hvac,
tm-36,,3.048,hvac,
tm-37,,3.048,hvac,
tm-38,,3.048,hvac,
