id,number,base_offset,top_level_id,top_offset,material,shape,size_x,size_y
sc-14,,0,lv-16,0,Steel,,0.371,0.363
sc-15,,0,lv-16,0,Steel,,0.371,0.363
sc-20,,0,lv-16,0,Steel,,0.254,0.254
sc-21,,0,lv-16,0,Steel,,0.371,0.363
sc-27,,0,lv-16,0,Steel,,0.371,0.363
sc-33,,0,lv-17,0,Steel,,0.371,0.363
sc-34,,0,lv-17,0,Steel,,0.371,0.363
sc-36,,0,lv-17,0,Steel,,0.371,0.363
sc-37,,0,lv-9,0,Steel,,12.832,
