id,number,base_offset,system_type,terminal_type
tm-54,114,0,,
tm-164,283,0,,
tm-175,301,0,,
tm-176,302,0,,
tm-177,303,0,,
tm-178,304,0,,
tm-270,433,0,,
tm-444,405,0,,
tm-445,406,0,,
tm-446,407,0,,
tm-447,408,0,,
