id,number,base_offset,system_type
mn-31,,3.658,hvac
mn-32,,3.658,hvac
mn-33,,3.505,hvac
mn-34,,3.505,hvac
mn-35,,3.658,hvac
mn-36,,3.658,hvac
mn-37,,3.658,hvac
mn-38,,3.658,hvac
mn-51,,3.658,hvac
mn-52,,3.658,hvac
mn-53,,3.658,hvac
mn-54,,3.658,hvac
mn-75,,3.658,hvac
mn-76,,3.658,hvac
mn-77,,3.658,hvac
