id,number,base_offset,top_level_id,top_offset,material,shape,size_x,size_y
c-91,,-0,lv-3,0,,,,
c-92,,-0,lv-3,0,,,,
c-93,,-0,lv-3,0,,,,
c-94,,-0,lv-3,0,,,,
c-95,,-0,lv-3,0,,,,
c-96,,-0,lv-3,0,,,,
c-97,,-0,lv-3,0,,,,
c-98,,0,lv-3,0,,,,
c-99,,0,lv-3,0,,,,
c-100,,0,lv-3,0,,,,
c-101,,0,lv-3,0,,,,
c-102,,0,lv-3,0,,,,
c-103,,0,lv-3,0,,,,
c-1,,0,,0,Concrete,rectangular,0.3,0.3
