id,number,base_offset,system_type,terminal_type
tm-296,461,0.076,,
tm-297,462,0.051,,
tm-298,463,0.051,,
tm-299,465,0,,
tm-300,466,0,,
tm-301,467,0,,
tm-302,468,0.076,,
tm-303,469,0.076,,
tm-304,470,0,,
tm-305,471,0,,
