id,number,base_offset,top_level_id,top_offset,material
sw-19,,0,lv-1,0,"Concrete, Cast-in-Place gray"
sw-20,,0,lv-1,0,"Concrete, Cast-in-Place gray"
sw-21,,0,lv-1,0,"Concrete, Cast-in-Place gray"
sw-22,,0,lv-1,0,"Concrete, Cast-in-Place gray"
