id,number,base_offset,system_type,terminal_type
tm-22,,3.048,hvac,
tm-23,,3.048,hvac,
tm-24,,3.048,hvac,
tm-25,,3.048,hvac,
tm-26,,3.048,hvac,
tm-27,,3.048,hvac,
tm-28,,3.048,hvac,
