id,number,base_offset,system_type,terminal_type
tm-8,,3.048,hvac,
tm-9,,3.048,hvac,
tm-10,,3.048,hvac,
tm-11,,3.048,hvac,
tm-12,,3.048,hvac,
tm-13,,3.048,hvac,
tm-14,,3.048,hvac,
